case,event,startTime,completeTime
69,H,2019/01/11 08:37:10.316,2019/01/11 08:37:10.316
71,D,2019/01/11 08:38:04.085,2019/01/11 08:38:04.085
74,A,2019/01/11 08:40:00.000,2019/01/11 08:40:00.000
73,F,2019/01/11 08:42:05.173,2019/01/11 08:42:05.173
71,E,2019/01/11 08:42:05.486,2019/01/11 08:42:05.486
48,O,2019/01/11 08:43:10.026,2019/01/11 08:43:10.026
74,B,2019/01/11 08:44:41.746,2019/01/11 08:44:41.746
73,D,2019/01/11 08:47:01.499,2019/01/11 08:47:01.499
71,G,2019/01/11 08:47:02.416,2019/01/11 08:47:02.416
74,C,2019/01/11 08:49:51.099,2019/01/11 08:49:51.099
47,O,2019/01/11 08:50:52.021,2019/01/11 08:50:52.021
71,I,2019/01/11 08:51:26.391,2019/01/11 08:51:26.391
73,E,2019/01/11 08:51:37.637,2019/01/11 08:51:37.637
74,A,2019/01/11 08:54:30.848,2019/01/11 08:54:30.848
71,J,2019/01/11 08:56:09.471,2019/01/11 08:56:09.471
73,G,2019/01/11 08:57:21.826,2019/01/11 08:57:21.826
74,F,2019/01/11 08:59:03.549,2019/01/11 08:59:03.549
75,A,2019/01/11 09:00:00.000,2019/01/11 09:00:00.000
73,I,2019/01/11 09:01:34.882,2019/01/11 09:01:34.882
71,K,2019/01/11 09:01:48.630,2019/01/11 09:01:48.630
74,D,2019/01/11 09:04:13.005,2019/01/11 09:04:13.005
75,F,2019/01/11 09:05:31.458,2019/01/11 09:05:31.458
73,J,2019/01/11 09:06:17.076,2019/01/11 09:06:17.076
71,M,2019/01/11 09:07:00.310,2019/01/11 09:07:00.310
75,D,2019/01/11 09:10:29.239,2019/01/11 09:10:29.239
74,E,2019/01/11 09:10:43.194,2019/01/11 09:10:43.194
73,L,2019/01/11 09:11:55.765,2019/01/11 09:11:55.765
71,O,2019/01/11 09:12:17.064,2019/01/11 09:12:17.064
75,E,2019/01/11 09:14:47.916,2019/01/11 09:14:47.916
74,G,2019/01/11 09:15:57.397,2019/01/11 09:15:57.397
73,M,2019/01/11 09:17:13.672,2019/01/11 09:17:13.672
76,A,2019/01/11 09:20:00.000,2019/01/11 09:20:00.000
75,G,2019/01/11 09:20:02.121,2019/01/11 09:20:02.121
74,H,2019/01/11 09:21:19.024,2019/01/11 09:21:19.024
73,N,2019/01/11 09:22:16.659,2019/01/11 09:22:16.659
75,I,2019/01/11 09:25:03.895,2019/01/11 09:25:03.895
76,B,2019/01/11 09:25:41.220,2019/01/11 09:25:41.220
75,J,2019/01/11 09:29:33.131,2019/01/11 09:29:33.131
76,C,2019/01/11 09:30:39.006,2019/01/11 09:30:39.006
75,L,2019/01/11 09:34:04.300,2019/01/11 09:34:04.300
76,A,2019/01/11 09:36:13.761,2019/01/11 09:36:13.761
75,M,2019/01/11 09:39:32.148,2019/01/11 09:39:32.148
77,A,2019/01/11 09:40:00.000,2019/01/11 09:40:00.000
76,B,2019/01/11 09:40:41.209,2019/01/11 09:40:41.209
77,B,2019/01/11 09:44:42.749,2019/01/11 09:44:42.749
75,O,2019/01/11 09:44:46.928,2019/01/11 09:44:46.928
76,C,2019/01/11 09:47:00.256,2019/01/11 09:47:00.256
77,C,2019/01/11 09:49:30.724,2019/01/11 09:49:30.724
76,A,2019/01/11 09:52:20.854,2019/01/11 09:52:20.854
77,A,2019/01/11 09:55:12.392,2019/01/11 09:55:12.392
76,F,2019/01/11 09:57:53.484,2019/01/11 09:57:53.484
77,B,2019/01/11 09:59:28.003,2019/01/11 09:59:28.003
78,A,2019/01/11 10:00:00.000,2019/01/11 10:00:00.000
76,D,2019/01/11 10:02:25.246,2019/01/11 10:02:25.246
77,C,2019/01/11 10:04:08.070,2019/01/11 10:04:08.070
78,F,2019/01/11 10:04:57.652,2019/01/11 10:04:57.652
76,E,2019/01/11 10:07:05.712,2019/01/11 10:07:05.712
77,A,2019/01/11 10:10:19.891,2019/01/11 10:10:19.891
78,D,2019/01/11 10:10:39.733,2019/01/11 10:10:39.733
76,G,2019/01/11 10:12:25.450,2019/01/11 10:12:25.450
77,B,2019/01/11 10:15:27.699,2019/01/11 10:15:27.699
78,E,2019/01/11 10:16:17.474,2019/01/11 10:16:17.474
76,I,2019/01/11 10:18:03.800,2019/01/11 10:18:03.800
79,A,2019/01/11 10:20:00.000,2019/01/11 10:20:00.000
77,C,2019/01/11 10:20:46.638,2019/01/11 10:20:46.638
78,G,2019/01/11 10:21:21.584,2019/01/11 10:21:21.584
76,J,2019/01/11 10:23:05.713,2019/01/11 10:23:05.713
77,A,2019/01/11 10:24:56.224,2019/01/11 10:24:56.224
79,F,2019/01/11 10:25:13.116,2019/01/11 10:25:13.116
78,I,2019/01/11 10:26:06.154,2019/01/11 10:26:06.154
76,K,2019/01/11 10:28:00.132,2019/01/11 10:28:00.132
79,D,2019/01/11 10:29:52.977,2019/01/11 10:29:52.977
77,F,2019/01/11 10:30:02.142,2019/01/11 10:30:02.142
78,J,2019/01/11 10:30:34.637,2019/01/11 10:30:34.637
76,M,2019/01/11 10:32:50.397,2019/01/11 10:32:50.397
77,D,2019/01/11 10:34:40.183,2019/01/11 10:34:40.183
79,E,2019/01/11 10:34:47.872,2019/01/11 10:34:47.872
78,K,2019/01/11 10:35:26.977,2019/01/11 10:35:26.977
76,O,2019/01/11 10:38:11.176,2019/01/11 10:38:11.176
77,E,2019/01/11 10:39:58.863,2019/01/11 10:39:58.863
80,A,2019/01/11 10:40:00.000,2019/01/11 10:40:00.000
79,G,2019/01/11 10:40:02.546,2019/01/11 10:40:02.546
78,M,2019/01/11 10:40:36.371,2019/01/11 10:40:36.371
77,G,2019/01/11 10:44:39.111,2019/01/11 10:44:39.111
79,H,2019/01/11 10:45:08.232,2019/01/11 10:45:08.232
80,B,2019/01/11 10:45:39.766,2019/01/11 10:45:39.766
78,N,2019/01/11 10:46:11.136,2019/01/11 10:46:11.136
77,I,2019/01/11 10:49:37.548,2019/01/11 10:49:37.548
80,C,2019/01/11 10:50:54.312,2019/01/11 10:50:54.312
77,J,2019/01/11 10:54:38.369,2019/01/11 10:54:38.369
80,A,2019/01/11 10:55:55.711,2019/01/11 10:55:55.711
77,K,2019/01/11 10:59:47.937,2019/01/11 10:59:47.937
81,A,2019/01/11 11:00:00.000,2019/01/11 11:00:00.000
80,F,2019/01/11 11:01:14.914,2019/01/11 11:01:14.914
77,M,2019/01/11 11:03:52.188,2019/01/11 11:03:52.188
81,B,2019/01/11 11:05:23.124,2019/01/11 11:05:23.124
80,D,2019/01/11 11:06:36.389,2019/01/11 11:06:36.389
77,O,2019/01/11 11:08:30.812,2019/01/11 11:08:30.812
81,C,2019/01/11 11:09:54.580,2019/01/11 11:09:54.580
80,E,2019/01/11 11:12:12.352,2019/01/11 11:12:12.352
81,A,2019/01/11 11:14:25.413,2019/01/11 11:14:25.413
80,G,2019/01/11 11:17:15.924,2019/01/11 11:17:15.924
81,F,2019/01/11 11:18:43.866,2019/01/11 11:18:43.866
82,A,2019/01/11 11:20:00.000,2019/01/11 11:20:00.000
80,I,2019/01/11 11:22:14.279,2019/01/11 11:22:14.279
81,D,2019/01/11 11:23:35.374,2019/01/11 11:23:35.374
82,B,2019/01/11 11:25:05.400,2019/01/11 11:25:05.400
80,J,2019/01/11 11:26:47.340,2019/01/11 11:26:47.340
81,E,2019/01/11 11:28:03.642,2019/01/11 11:28:03.642
82,C,2019/01/11 11:30:27.936,2019/01/11 11:30:27.936
80,K,2019/01/11 11:32:24.402,2019/01/11 11:32:24.402
81,G,2019/01/11 11:32:50.855,2019/01/11 11:32:50.855
82,A,2019/01/11 11:35:49.689,2019/01/11 11:35:49.689
80,M,2019/01/11 11:37:26.219,2019/01/11 11:37:26.219
81,H,2019/01/11 11:38:31.561,2019/01/11 11:38:31.561
83,A,2019/01/11 11:40:00.000,2019/01/11 11:40:00.000
82,B,2019/01/11 11:40:30.600,2019/01/11 11:40:30.600
80,O,2019/01/11 11:42:18.794,2019/01/11 11:42:18.794
83,B,2019/01/11 11:44:21.116,2019/01/11 11:44:21.116
82,C,2019/01/11 11:45:24.547,2019/01/11 11:45:24.547
83,C,2019/01/11 11:49:37.983,2019/01/11 11:49:37.983
82,A,2019/01/11 11:50:00.001,2019/01/11 11:50:00.001
83,A,2019/01/11 11:54:31.206,2019/01/11 11:54:31.206
82,B,2019/01/11 11:55:58.876,2019/01/11 11:55:58.876
83,F,2019/01/11 11:59:19.188,2019/01/11 11:59:19.188
84,A,2019/01/11 12:00:00.000,2019/01/11 12:00:00.000
82,C,2019/01/11 12:00:37.450,2019/01/11 12:00:37.450
83,D,2019/01/11 12:04:37.257,2019/01/11 12:04:37.257
84,F,2019/01/11 12:04:46.180,2019/01/11 12:04:46.180
82,A,2019/01/11 12:05:59.422,2019/01/11 12:05:59.422
83,E,2019/01/11 12:10:01.862,2019/01/11 12:10:01.862
84,D,2019/01/11 12:10:31.248,2019/01/11 12:10:31.248
82,F,2019/01/11 12:11:15.218,2019/01/11 12:11:15.218
84,E,2019/01/11 12:15:34.794,2019/01/11 12:15:34.794
83,G,2019/01/11 12:15:49.867,2019/01/11 12:15:49.867
82,D,2019/01/11 12:15:55.288,2019/01/11 12:15:55.288
85,A,2019/01/11 12:20:00.000,2019/01/11 12:20:00.000
83,I,2019/01/11 12:20:57.594,2019/01/11 12:20:57.594
84,G,2019/01/11 12:21:01.995,2019/01/11 12:21:01.995
82,E,2019/01/11 12:21:08.730,2019/01/11 12:21:08.730
85,F,2019/01/11 12:24:45.269,2019/01/11 12:24:45.269
84,I,2019/01/11 12:25:07.970,2019/01/11 12:25:07.970
82,G,2019/01/11 12:25:30.685,2019/01/11 12:25:30.685
83,J,2019/01/11 12:26:32.147,2019/01/11 12:26:32.147
85,D,2019/01/11 12:28:50.188,2019/01/11 12:28:50.188
84,J,2019/01/11 12:29:55.365,2019/01/11 12:29:55.365
82,I,2019/01/11 12:30:19.018,2019/01/11 12:30:19.018
83,L,2019/01/11 12:31:21.801,2019/01/11 12:31:21.801
85,E,2019/01/11 12:33:49.438,2019/01/11 12:33:49.438
84,L,2019/01/11 12:34:11.220,2019/01/11 12:34:11.220
82,J,2019/01/11 12:35:20.448,2019/01/11 12:35:20.448
83,M,2019/01/11 12:36:53.059,2019/01/11 12:36:53.059
85,G,2019/01/11 12:39:05.969,2019/01/11 12:39:05.969
84,M,2019/01/11 12:39:30.273,2019/01/11 12:39:30.273
86,A,2019/01/11 12:40:00.000,2019/01/11 12:40:00.000
82,L,2019/01/11 12:40:42.923,2019/01/11 12:40:42.923
83,O,2019/01/11 12:41:30.465,2019/01/11 12:41:30.465
85,H,2019/01/11 12:44:21.243,2019/01/11 12:44:21.243
86,F,2019/01/11 12:45:01.555,2019/01/11 12:45:01.555
84,N,2019/01/11 12:45:42.951,2019/01/11 12:45:42.951
82,M,2019/01/11 12:45:52.306,2019/01/11 12:45:52.306
86,D,2019/01/11 12:49:44.897,2019/01/11 12:49:44.897
82,N,2019/01/11 12:50:46.934,2019/01/11 12:50:46.934
86,E,2019/01/11 12:55:07.455,2019/01/11 12:55:07.455
86,G,2019/01/11 12:59:58.039,2019/01/11 12:59:58.039
87,A,2019/01/11 13:00:00.000,2019/01/11 13:00:00.000
86,I,2019/01/11 13:05:42.211,2019/01/11 13:05:42.211
87,B,2019/01/11 13:05:47.982,2019/01/11 13:05:47.982
86,J,2019/01/11 13:09:54.283,2019/01/11 13:09:54.283
87,C,2019/01/11 13:11:03.154,2019/01/11 13:11:03.154
86,L,2019/01/11 13:15:56.413,2019/01/11 13:15:56.413
87,A,2019/01/11 13:16:44.834,2019/01/11 13:16:44.834
88,A,2019/01/11 13:20:00.000,2019/01/11 13:20:00.000
86,M,2019/01/11 13:20:09.582,2019/01/11 13:20:09.582
87,B,2019/01/11 13:22:04.177,2019/01/11 13:22:04.177
88,F,2019/01/11 13:25:13.120,2019/01/11 13:25:13.120
86,N,2019/01/11 13:25:41.110,2019/01/11 13:25:41.110
87,C,2019/01/11 13:27:16.533,2019/01/11 13:27:16.533
88,D,2019/01/11 13:29:52.855,2019/01/11 13:29:52.855
87,A,2019/01/11 13:32:45.003,2019/01/11 13:32:45.003
88,E,2019/01/11 13:34:46.450,2019/01/11 13:34:46.450
87,B,2019/01/11 13:37:52.193,2019/01/11 13:37:52.193
89,A,2019/01/11 13:40:00.000,2019/01/11 13:40:00.000
88,G,2019/01/11 13:40:08.611,2019/01/11 13:40:08.611
87,C,2019/01/11 13:43:13.380,2019/01/11 13:43:13.380
88,H,2019/01/11 13:44:34.300,2019/01/11 13:44:34.300
89,F,2019/01/11 13:45:19.835,2019/01/11 13:45:19.835
87,A,2019/01/11 13:47:27.427,2019/01/11 13:47:27.427
89,D,2019/01/11 13:50:28.128,2019/01/11 13:50:28.128
87,B,2019/01/11 13:52:27.491,2019/01/11 13:52:27.491
89,E,2019/01/11 13:56:24.482,2019/01/11 13:56:24.482
87,C,2019/01/11 13:57:09.334,2019/01/11 13:57:09.334
90,A,2019/01/11 14:00:00.000,2019/01/11 14:00:00.000
89,G,2019/01/11 14:01:42.954,2019/01/11 14:01:42.954
87,A,2019/01/11 14:02:00.667,2019/01/11 14:02:00.667
90,F,2019/01/11 14:04:32.089,2019/01/11 14:04:32.089
89,I,2019/01/11 14:06:51.747,2019/01/11 14:06:51.747
87,F,2019/01/11 14:07:00.451,2019/01/11 14:07:00.451
90,D,2019/01/11 14:09:26.190,2019/01/11 14:09:26.190
87,D,2019/01/11 14:11:15.535,2019/01/11 14:11:15.535
89,J,2019/01/11 14:12:02.369,2019/01/11 14:12:02.369
90,E,2019/01/11 14:14:13.421,2019/01/11 14:14:13.421
87,E,2019/01/11 14:16:14.614,2019/01/11 14:16:14.614
89,K,2019/01/11 14:16:44.636,2019/01/11 14:16:44.636
90,G,2019/01/11 14:19:38.023,2019/01/11 14:19:38.023
91,A,2019/01/11 14:20:00.000,2019/01/11 14:20:00.000
87,G,2019/01/11 14:21:09.263,2019/01/11 14:21:09.263
89,M,2019/01/11 14:21:33.918,2019/01/11 14:21:33.918
91,F,2019/01/11 14:24:46.539,2019/01/11 14:24:46.539
90,H,2019/01/11 14:24:55.535,2019/01/11 14:24:55.535
87,I,2019/01/11 14:26:21.864,2019/01/11 14:26:21.864
89,N,2019/01/11 14:26:26.811,2019/01/11 14:26:26.811
91,D,2019/01/11 14:29:06.720,2019/01/11 14:29:06.720
87,J,2019/01/11 14:30:54.354,2019/01/11 14:30:54.354
91,E,2019/01/11 14:33:53.393,2019/01/11 14:33:53.393
87,K,2019/01/11 14:35:41.883,2019/01/11 14:35:41.883
91,G,2019/01/11 14:38:41.321,2019/01/11 14:38:41.321
92,A,2019/01/11 14:40:00.000,2019/01/11 14:40:00.000
87,M,2019/01/11 14:41:28.068,2019/01/11 14:41:28.068
91,I,2019/01/11 14:43:51.249,2019/01/11 14:43:51.249
92,F,2019/01/11 14:44:26.038,2019/01/11 14:44:26.038
87,O,2019/01/11 14:46:42.443,2019/01/11 14:46:42.443
91,J,2019/01/11 14:48:25.361,2019/01/11 14:48:25.361
92,D,2019/01/11 14:48:32.638,2019/01/11 14:48:32.638
91,K,2019/01/11 14:53:15.785,2019/01/11 14:53:15.785
92,E,2019/01/11 14:54:11.515,2019/01/11 14:54:11.515
92,G,2019/01/11 14:58:12.766,2019/01/11 14:58:12.766
91,M,2019/01/11 14:58:31.106,2019/01/11 14:58:31.106
93,A,2019/01/11 15:00:00.000,2019/01/11 15:00:00.000
91,O,2019/01/11 15:02:45.167,2019/01/11 15:02:45.167
92,H,2019/01/11 15:04:05.802,2019/01/11 15:04:05.802
93,B,2019/01/11 15:04:23.674,2019/01/11 15:04:23.674
93,C,2019/01/11 15:10:02.353,2019/01/11 15:10:02.353
93,A,2019/01/11 15:16:05.294,2019/01/11 15:16:05.294
94,A,2019/01/11 15:20:00.000,2019/01/11 15:20:00.000
93,F,2019/01/11 15:20:48.097,2019/01/11 15:20:48.097
94,F,2019/01/11 15:25:14.042,2019/01/11 15:25:14.042
93,D,2019/01/11 15:26:39.739,2019/01/11 15:26:39.739
94,D,2019/01/11 15:30:01.989,2019/01/11 15:30:01.989
93,E,2019/01/11 15:31:17.306,2019/01/11 15:31:17.306
94,E,2019/01/11 15:35:35.891,2019/01/11 15:35:35.891
93,G,2019/01/11 15:36:02.446,2019/01/11 15:36:02.446
95,A,2019/01/11 15:40:00.000,2019/01/11 15:40:00.000
94,G,2019/01/11 15:40:59.922,2019/01/11 15:40:59.922
93,I,2019/01/11 15:41:02.347,2019/01/11 15:41:02.347
95,B,2019/01/11 15:44:51.768,2019/01/11 15:44:51.768
93,J,2019/01/11 15:45:49.971,2019/01/11 15:45:49.971
94,H,2019/01/11 15:46:19.175,2019/01/11 15:46:19.175
95,C,2019/01/11 15:49:58.324,2019/01/11 15:49:58.324
93,K,2019/01/11 15:50:33.407,2019/01/11 15:50:33.407
95,A,2019/01/11 15:55:15.481,2019/01/11 15:55:15.481
93,M,2019/01/11 15:56:25.057,2019/01/11 15:56:25.057
96,A,2019/01/11 16:00:00.000,2019/01/11 16:00:00.000
95,F,2019/01/11 16:00:24.014,2019/01/11 16:00:24.014
93,O,2019/01/11 16:01:22.268,2019/01/11 16:01:22.268
95,D,2019/01/11 16:05:02.154,2019/01/11 16:05:02.154
96,B,2019/01/11 16:05:17.038,2019/01/11 16:05:17.038
95,E,2019/01/11 16:09:43.922,2019/01/11 16:09:43.922
96,C,2019/01/11 16:10:55.714,2019/01/11 16:10:55.714
95,G,2019/01/11 16:14:13.729,2019/01/11 16:14:13.729
96,A,2019/01/11 16:15:43.246,2019/01/11 16:15:43.246
95,H,2019/01/11 16:18:45.727,2019/01/11 16:18:45.727
97,A,2019/01/11 16:20:00.000,2019/01/11 16:20:00.000
96,F,2019/01/11 16:21:14.813,2019/01/11 16:21:14.813
97,F,2019/01/11 16:25:11.378,2019/01/11 16:25:11.378
96,D,2019/01/11 16:25:39.801,2019/01/11 16:25:39.801
97,D,2019/01/11 16:30:16.576,2019/01/11 16:30:16.576
96,E,2019/01/11 16:31:17.075,2019/01/11 16:31:17.075
97,E,2019/01/11 16:35:24.810,2019/01/11 16:35:24.810
96,G,2019/01/11 16:35:49.516,2019/01/11 16:35:49.516
98,A,2019/01/11 16:40:00.000,2019/01/11 16:40:00.000
97,G,2019/01/11 16:41:01.698,2019/01/11 16:41:01.698
96,H,2019/01/11 16:41:25.047,2019/01/11 16:41:25.047
98,F,2019/01/11 16:46:03.831,2019/01/11 16:46:03.831
97,H,2019/01/11 16:46:08.941,2019/01/11 16:46:08.941
98,D,2019/01/11 16:51:05.800,2019/01/11 16:51:05.800
98,E,2019/01/11 16:55:50.774,2019/01/11 16:55:50.774
99,A,2019/01/11 17:00:00.000,2019/01/11 17:00:00.000
98,G,2019/01/11 17:00:33.558,2019/01/11 17:00:33.558
98,I,2019/01/11 17:05:19.684,2019/01/11 17:05:19.684
99,B,2019/01/11 17:05:22.689,2019/01/11 17:05:22.689
99,C,2019/01/11 17:10:02.564,2019/01/11 17:10:02.564
98,J,2019/01/11 17:10:20.209,2019/01/11 17:10:20.209
99,A,2019/01/11 17:13:32.389,2019/01/11 17:13:32.389
98,L,2019/01/11 17:16:09.234,2019/01/11 17:16:09.234
99,F,2019/01/11 17:19:16.435,2019/01/11 17:19:16.435
98,M,2019/01/11 17:21:29.688,2019/01/11 17:21:29.688
99,D,2019/01/11 17:24:00.657,2019/01/11 17:24:00.657
98,O,2019/01/11 17:26:52.527,2019/01/11 17:26:52.527
99,E,2019/01/11 17:28:55.447,2019/01/11 17:28:55.447
99,G,2019/01/11 17:33:26.671,2019/01/11 17:33:26.671
99,I,2019/01/11 17:38:34.780,2019/01/11 17:38:34.780
99,J,2019/01/11 17:43:18.505,2019/01/11 17:43:18.505
99,K,2019/01/11 17:48:19.512,2019/01/11 17:48:19.512
99,M,2019/01/11 17:52:56.988,2019/01/11 17:52:56.988
99,O,2019/01/11 17:57:53.520,2019/01/11 17:57:53.520
