case,event,startTime,completeTime
608,A,2019/01/19 04:16:24.214,2019/01/19 04:16:24.214
609,A,2019/01/19 04:20:00.000,2019/01/19 04:20:00.000
608,B,2019/01/19 04:21:13.105,2019/01/19 04:21:13.105
609,D,2019/01/19 04:24:17.578,2019/01/19 04:24:17.578
608,C,2019/01/19 04:26:51.179,2019/01/19 04:26:51.179
609,F,2019/01/19 04:29:41.075,2019/01/19 04:29:41.075
608,A,2019/01/19 04:30:54.468,2019/01/19 04:30:54.468
609,E,2019/01/19 04:34:58.084,2019/01/19 04:34:58.084
608,D,2019/01/19 04:35:12.794,2019/01/19 04:35:12.794
610,A,2019/01/19 04:40:00.000,2019/01/19 04:40:00.000
609,G,2019/01/19 04:40:44.317,2019/01/19 04:40:44.317
608,F,2019/01/19 04:40:52.146,2019/01/19 04:40:52.146
608,E,2019/01/19 04:44:27.857,2019/01/19 04:44:27.857
610,B,2019/01/19 04:44:58.261,2019/01/19 04:44:58.261
609,I,2019/01/19 04:45:16.524,2019/01/19 04:45:16.524
608,G,2019/01/19 04:48:44.236,2019/01/19 04:48:44.236
609,J,2019/01/19 04:49:53.495,2019/01/19 04:49:53.495
610,C,2019/01/19 04:50:04.835,2019/01/19 04:50:04.835
610,A,2019/01/19 04:54:05.175,2019/01/19 04:54:05.175
609,K,2019/01/19 04:54:44.103,2019/01/19 04:54:44.103
608,I,2019/01/19 04:54:45.837,2019/01/19 04:54:45.837
610,B,2019/01/19 04:58:14.494,2019/01/19 04:58:14.494
608,J,2019/01/19 04:59:33.251,2019/01/19 04:59:33.251
611,A,2019/01/19 05:00:00.000,2019/01/19 05:00:00.000
609,M,2019/01/19 05:00:20.433,2019/01/19 05:00:20.433
610,C,2019/01/19 05:02:06.590,2019/01/19 05:02:06.590
609,N,2019/01/19 05:04:41.898,2019/01/19 05:04:41.898
611,B,2019/01/19 05:05:17.247,2019/01/19 05:05:17.247
608,K,2019/01/19 05:05:48.616,2019/01/19 05:05:48.616
610,A,2019/01/19 05:07:01.674,2019/01/19 05:07:01.674
608,M,2019/01/19 05:09:51.099,2019/01/19 05:09:51.099
611,C,2019/01/19 05:10:36.950,2019/01/19 05:10:36.950
610,B,2019/01/19 05:11:30.109,2019/01/19 05:11:30.109
608,O,2019/01/19 05:15:19.666,2019/01/19 05:15:19.666
611,A,2019/01/19 05:16:50.248,2019/01/19 05:16:50.248
610,C,2019/01/19 05:17:24.197,2019/01/19 05:17:24.197
612,A,2019/01/19 05:20:00.000,2019/01/19 05:20:00.000
611,D,2019/01/19 05:21:44.065,2019/01/19 05:21:44.065
610,A,2019/01/19 05:23:16.161,2019/01/19 05:23:16.161
612,B,2019/01/19 05:24:39.304,2019/01/19 05:24:39.304
611,F,2019/01/19 05:26:57.163,2019/01/19 05:26:57.163
610,D,2019/01/19 05:28:33.897,2019/01/19 05:28:33.897
612,C,2019/01/19 05:30:12.570,2019/01/19 05:30:12.570
611,E,2019/01/19 05:31:48.565,2019/01/19 05:31:48.565
610,F,2019/01/19 05:34:02.380,2019/01/19 05:34:02.380
612,A,2019/01/19 05:35:31.725,2019/01/19 05:35:31.725
611,G,2019/01/19 05:36:46.069,2019/01/19 05:36:46.069
610,E,2019/01/19 05:38:50.725,2019/01/19 05:38:50.725
613,A,2019/01/19 05:40:00.000,2019/01/19 05:40:00.000
611,I,2019/01/19 05:40:06.122,2019/01/19 05:40:06.122
612,D,2019/01/19 05:40:37.910,2019/01/19 05:40:37.910
610,G,2019/01/19 05:43:06.799,2019/01/19 05:43:06.799
613,B,2019/01/19 05:44:42.514,2019/01/19 05:44:42.514
611,J,2019/01/19 05:44:51.051,2019/01/19 05:44:51.051
612,F,2019/01/19 05:46:10.601,2019/01/19 05:46:10.601
610,I,2019/01/19 05:48:05.425,2019/01/19 05:48:05.425
611,L,2019/01/19 05:49:39.498,2019/01/19 05:49:39.498
613,C,2019/01/19 05:49:40.712,2019/01/19 05:49:40.712
612,E,2019/01/19 05:50:07.616,2019/01/19 05:50:07.616
610,J,2019/01/19 05:53:16.339,2019/01/19 05:53:16.339
613,A,2019/01/19 05:53:25.812,2019/01/19 05:53:25.812
612,G,2019/01/19 05:55:45.550,2019/01/19 05:55:45.550
611,M,2019/01/19 05:56:11.483,2019/01/19 05:56:11.483
610,L,2019/01/19 05:57:54.151,2019/01/19 05:57:54.151
613,B,2019/01/19 05:58:33.632,2019/01/19 05:58:33.632
614,A,2019/01/19 06:00:00.000,2019/01/19 06:00:00.000
611,O,2019/01/19 06:00:54.761,2019/01/19 06:00:54.761
612,I,2019/01/19 06:01:14.105,2019/01/19 06:01:14.105
610,M,2019/01/19 06:03:25.466,2019/01/19 06:03:25.466
613,C,2019/01/19 06:04:01.241,2019/01/19 06:04:01.241
614,D,2019/01/19 06:05:38.707,2019/01/19 06:05:38.707
612,J,2019/01/19 06:05:44.964,2019/01/19 06:05:44.964
610,O,2019/01/19 06:08:42.572,2019/01/19 06:08:42.572
613,A,2019/01/19 06:09:18.084,2019/01/19 06:09:18.084
612,L,2019/01/19 06:10:59.372,2019/01/19 06:10:59.372
614,F,2019/01/19 06:11:48.347,2019/01/19 06:11:48.347
613,B,2019/01/19 06:14:09.007,2019/01/19 06:14:09.007
612,M,2019/01/19 06:15:37.406,2019/01/19 06:15:37.406
614,E,2019/01/19 06:16:42.193,2019/01/19 06:16:42.193
613,C,2019/01/19 06:18:38.101,2019/01/19 06:18:38.101
615,A,2019/01/19 06:20:00.000,2019/01/19 06:20:00.000
612,N,2019/01/19 06:20:50.592,2019/01/19 06:20:50.592
614,G,2019/01/19 06:21:37.436,2019/01/19 06:21:37.436
613,A,2019/01/19 06:24:19.939,2019/01/19 06:24:19.939
615,B,2019/01/19 06:24:55.750,2019/01/19 06:24:55.750
614,I,2019/01/19 06:26:58.067,2019/01/19 06:26:58.067
613,B,2019/01/19 06:29:06.560,2019/01/19 06:29:06.560
615,C,2019/01/19 06:29:44.739,2019/01/19 06:29:44.739
614,J,2019/01/19 06:33:04.200,2019/01/19 06:33:04.200
613,C,2019/01/19 06:34:11.605,2019/01/19 06:34:11.605
615,A,2019/01/19 06:34:40.224,2019/01/19 06:34:40.224
614,K,2019/01/19 06:38:09.822,2019/01/19 06:38:09.822
613,A,2019/01/19 06:39:46.764,2019/01/19 06:39:46.764
616,A,2019/01/19 06:40:00.000,2019/01/19 06:40:00.000
615,B,2019/01/19 06:40:41.926,2019/01/19 06:40:41.926
614,M,2019/01/19 06:42:59.847,2019/01/19 06:42:59.847
613,D,2019/01/19 06:44:22.597,2019/01/19 06:44:22.597
616,D,2019/01/19 06:45:49.251,2019/01/19 06:45:49.251
615,C,2019/01/19 06:47:08.969,2019/01/19 06:47:08.969
614,N,2019/01/19 06:47:40.038,2019/01/19 06:47:40.038
613,F,2019/01/19 06:49:00.916,2019/01/19 06:49:00.916
616,F,2019/01/19 06:50:13.445,2019/01/19 06:50:13.445
615,A,2019/01/19 06:52:52.974,2019/01/19 06:52:52.974
613,E,2019/01/19 06:53:51.191,2019/01/19 06:53:51.191
616,E,2019/01/19 06:55:09.332,2019/01/19 06:55:09.332
615,B,2019/01/19 06:58:49.460,2019/01/19 06:58:49.460
613,G,2019/01/19 06:58:58.763,2019/01/19 06:58:58.763
616,G,2019/01/19 06:59:38.788,2019/01/19 06:59:38.788
617,A,2019/01/19 07:00:00.000,2019/01/19 07:00:00.000
613,I,2019/01/19 07:04:05.225,2019/01/19 07:04:05.225
616,I,2019/01/19 07:04:09.053,2019/01/19 07:04:09.053
615,C,2019/01/19 07:04:26.844,2019/01/19 07:04:26.844
617,D,2019/01/19 07:05:16.265,2019/01/19 07:05:16.265
613,J,2019/01/19 07:08:30.503,2019/01/19 07:08:30.503
615,A,2019/01/19 07:09:05.638,2019/01/19 07:09:05.638
616,J,2019/01/19 07:09:22.640,2019/01/19 07:09:22.640
617,F,2019/01/19 07:10:05.746,2019/01/19 07:10:05.746
613,L,2019/01/19 07:13:55.737,2019/01/19 07:13:55.737
616,K,2019/01/19 07:14:13.636,2019/01/19 07:14:13.636
615,B,2019/01/19 07:14:19.217,2019/01/19 07:14:19.217
617,E,2019/01/19 07:15:13.390,2019/01/19 07:15:13.390
615,C,2019/01/19 07:19:01.322,2019/01/19 07:19:01.322
616,M,2019/01/19 07:19:30.287,2019/01/19 07:19:30.287
613,M,2019/01/19 07:19:49.555,2019/01/19 07:19:49.555
617,G,2019/01/19 07:19:58.167,2019/01/19 07:19:58.167
618,A,2019/01/19 07:20:00.000,2019/01/19 07:20:00.000
615,A,2019/01/19 07:23:45.083,2019/01/19 07:23:45.083
616,O,2019/01/19 07:24:29.379,2019/01/19 07:24:29.379
613,O,2019/01/19 07:24:37.542,2019/01/19 07:24:37.542
617,H,2019/01/19 07:24:51.923,2019/01/19 07:24:51.923
618,D,2019/01/19 07:25:44.358,2019/01/19 07:25:44.358
615,D,2019/01/19 07:28:56.579,2019/01/19 07:28:56.579
618,F,2019/01/19 07:30:54.465,2019/01/19 07:30:54.465
615,F,2019/01/19 07:33:40.586,2019/01/19 07:33:40.586
618,E,2019/01/19 07:35:45.633,2019/01/19 07:35:45.633
615,E,2019/01/19 07:38:38.673,2019/01/19 07:38:38.673
619,A,2019/01/19 07:40:00.000,2019/01/19 07:40:00.000
618,G,2019/01/19 07:41:05.879,2019/01/19 07:41:05.879
615,G,2019/01/19 07:43:46.295,2019/01/19 07:43:46.295
619,B,2019/01/19 07:44:36.734,2019/01/19 07:44:36.734
618,I,2019/01/19 07:46:11.306,2019/01/19 07:46:11.306
615,I,2019/01/19 07:48:35.128,2019/01/19 07:48:35.128
619,C,2019/01/19 07:50:21.687,2019/01/19 07:50:21.687
618,J,2019/01/19 07:51:27.870,2019/01/19 07:51:27.870
615,J,2019/01/19 07:53:37.084,2019/01/19 07:53:37.084
619,A,2019/01/19 07:55:35.823,2019/01/19 07:55:35.823
618,K,2019/01/19 07:56:37.533,2019/01/19 07:56:37.533
615,L,2019/01/19 07:59:56.967,2019/01/19 07:59:56.967
620,A,2019/01/19 08:00:00.000,2019/01/19 08:00:00.000
619,B,2019/01/19 08:00:50.146,2019/01/19 08:00:50.146
618,M,2019/01/19 08:01:25.622,2019/01/19 08:01:25.622
620,D,2019/01/19 08:04:33.747,2019/01/19 08:04:33.747
615,M,2019/01/19 08:05:09.061,2019/01/19 08:05:09.061
619,C,2019/01/19 08:05:40.398,2019/01/19 08:05:40.398
618,N,2019/01/19 08:06:14.029,2019/01/19 08:06:14.029
615,N,2019/01/19 08:10:03.794,2019/01/19 08:10:03.794
620,F,2019/01/19 08:10:12.708,2019/01/19 08:10:12.708
619,A,2019/01/19 08:10:48.545,2019/01/19 08:10:48.545
619,D,2019/01/19 08:14:57.495,2019/01/19 08:14:57.495
620,E,2019/01/19 08:15:30.238,2019/01/19 08:15:30.238
619,F,2019/01/19 08:19:43.722,2019/01/19 08:19:43.722
621,A,2019/01/19 08:20:00.000,2019/01/19 08:20:00.000
620,G,2019/01/19 08:20:03.418,2019/01/19 08:20:03.418
620,I,2019/01/19 08:24:15.824,2019/01/19 08:24:15.824
621,B,2019/01/19 08:24:57.715,2019/01/19 08:24:57.715
619,E,2019/01/19 08:25:00.434,2019/01/19 08:25:00.434
620,J,2019/01/19 08:29:19.769,2019/01/19 08:29:19.769
619,G,2019/01/19 08:30:31.391,2019/01/19 08:30:31.391
621,C,2019/01/19 08:30:46.772,2019/01/19 08:30:46.772
620,K,2019/01/19 08:34:12.150,2019/01/19 08:34:12.150
621,A,2019/01/19 08:36:14.425,2019/01/19 08:36:14.425
619,H,2019/01/19 08:36:15.490,2019/01/19 08:36:15.490
620,M,2019/01/19 08:38:07.040,2019/01/19 08:38:07.040
622,A,2019/01/19 08:40:00.000,2019/01/19 08:40:00.000
621,B,2019/01/19 08:41:08.149,2019/01/19 08:41:08.149
620,O,2019/01/19 08:42:50.120,2019/01/19 08:42:50.120
622,B,2019/01/19 08:45:20.667,2019/01/19 08:45:20.667
621,C,2019/01/19 08:45:31.647,2019/01/19 08:45:31.647
621,A,2019/01/19 08:50:52.850,2019/01/19 08:50:52.850
622,C,2019/01/19 08:51:23.876,2019/01/19 08:51:23.876
621,D,2019/01/19 08:55:41.634,2019/01/19 08:55:41.634
622,A,2019/01/19 08:57:08.157,2019/01/19 08:57:08.157
623,A,2019/01/19 09:00:00.000,2019/01/19 09:00:00.000
621,F,2019/01/19 09:00:14.737,2019/01/19 09:00:14.737
622,B,2019/01/19 09:02:07.622,2019/01/19 09:02:07.622
623,D,2019/01/19 09:04:21.024,2019/01/19 09:04:21.024
621,E,2019/01/19 09:05:57.086,2019/01/19 09:05:57.086
622,C,2019/01/19 09:07:43.055,2019/01/19 09:07:43.055
623,F,2019/01/19 09:09:29.964,2019/01/19 09:09:29.964
621,G,2019/01/19 09:11:28.800,2019/01/19 09:11:28.800
622,A,2019/01/19 09:13:21.135,2019/01/19 09:13:21.135
623,E,2019/01/19 09:14:37.931,2019/01/19 09:14:37.931
621,H,2019/01/19 09:16:19.645,2019/01/19 09:16:19.645
623,G,2019/01/19 09:18:43.991,2019/01/19 09:18:43.991
622,B,2019/01/19 09:18:47.342,2019/01/19 09:18:47.342
624,A,2019/01/19 09:20:00.000,2019/01/19 09:20:00.000
623,H,2019/01/19 09:23:22.862,2019/01/19 09:23:22.862
622,C,2019/01/19 09:23:32.075,2019/01/19 09:23:32.075
624,D,2019/01/19 09:25:09.206,2019/01/19 09:25:09.206
622,A,2019/01/19 09:27:55.925,2019/01/19 09:27:55.925
624,F,2019/01/19 09:29:27.215,2019/01/19 09:29:27.215
622,D,2019/01/19 09:33:22.119,2019/01/19 09:33:22.119
624,E,2019/01/19 09:33:58.306,2019/01/19 09:33:58.306
622,F,2019/01/19 09:38:44.235,2019/01/19 09:38:44.235
624,G,2019/01/19 09:39:59.523,2019/01/19 09:39:59.523
625,A,2019/01/19 09:40:00.000,2019/01/19 09:40:00.000
622,E,2019/01/19 09:43:32.663,2019/01/19 09:43:32.663
624,I,2019/01/19 09:44:00.289,2019/01/19 09:44:00.289
625,B,2019/01/19 09:45:07.670,2019/01/19 09:45:07.670
622,G,2019/01/19 09:48:30.314,2019/01/19 09:48:30.314
625,C,2019/01/19 09:49:10.979,2019/01/19 09:49:10.979
624,J,2019/01/19 09:49:16.747,2019/01/19 09:49:16.747
622,I,2019/01/19 09:53:45.881,2019/01/19 09:53:45.881
625,A,2019/01/19 09:53:53.101,2019/01/19 09:53:53.101
624,L,2019/01/19 09:55:30.025,2019/01/19 09:55:30.025
622,J,2019/01/19 09:57:54.940,2019/01/19 09:57:54.940
625,B,2019/01/19 09:58:23.112,2019/01/19 09:58:23.112
624,M,2019/01/19 09:59:58.350,2019/01/19 09:59:58.350
626,A,2019/01/19 10:00:00.000,2019/01/19 10:00:00.000
622,K,2019/01/19 10:02:18.021,2019/01/19 10:02:18.021
625,C,2019/01/19 10:02:32.033,2019/01/19 10:02:32.033
626,B,2019/01/19 10:04:37.270,2019/01/19 10:04:37.270
624,O,2019/01/19 10:05:10.275,2019/01/19 10:05:10.275
625,A,2019/01/19 10:06:39.264,2019/01/19 10:06:39.264
622,M,2019/01/19 10:07:27.877,2019/01/19 10:07:27.877
626,C,2019/01/19 10:09:40.619,2019/01/19 10:09:40.619
625,D,2019/01/19 10:12:03.872,2019/01/19 10:12:03.872
622,O,2019/01/19 10:12:14.381,2019/01/19 10:12:14.381
626,A,2019/01/19 10:14:15.702,2019/01/19 10:14:15.702
625,F,2019/01/19 10:16:43.844,2019/01/19 10:16:43.844
626,B,2019/01/19 10:19:21.895,2019/01/19 10:19:21.895
627,A,2019/01/19 10:20:00.000,2019/01/19 10:20:00.000
625,E,2019/01/19 10:21:29.848,2019/01/19 10:21:29.848
626,C,2019/01/19 10:24:00.054,2019/01/19 10:24:00.054
627,B,2019/01/19 10:24:46.742,2019/01/19 10:24:46.742
625,G,2019/01/19 10:26:48.874,2019/01/19 10:26:48.874
626,A,2019/01/19 10:29:36.223,2019/01/19 10:29:36.223
627,C,2019/01/19 10:29:41.691,2019/01/19 10:29:41.691
625,H,2019/01/19 10:31:51.435,2019/01/19 10:31:51.435
627,A,2019/01/19 10:33:48.964,2019/01/19 10:33:48.964
626,B,2019/01/19 10:33:50.291,2019/01/19 10:33:50.291
626,C,2019/01/19 10:38:54.155,2019/01/19 10:38:54.155
627,B,2019/01/19 10:38:57.844,2019/01/19 10:38:57.844
628,A,2019/01/19 10:40:00.000,2019/01/19 10:40:00.000
626,A,2019/01/19 10:43:35.475,2019/01/19 10:43:35.475
627,C,2019/01/19 10:44:02.613,2019/01/19 10:44:02.613
628,D,2019/01/19 10:44:15.745,2019/01/19 10:44:15.745
626,D,2019/01/19 10:49:21.045,2019/01/19 10:49:21.045
628,F,2019/01/19 10:49:24.987,2019/01/19 10:49:24.987
627,A,2019/01/19 10:49:29.254,2019/01/19 10:49:29.254
628,E,2019/01/19 10:53:48.178,2019/01/19 10:53:48.178
626,F,2019/01/19 10:54:00.256,2019/01/19 10:54:00.256
627,D,2019/01/19 10:54:02.546,2019/01/19 10:54:02.546
628,G,2019/01/19 10:59:01.941,2019/01/19 10:59:01.941
627,F,2019/01/19 10:59:22.320,2019/01/19 10:59:22.320
626,E,2019/01/19 10:59:23.548,2019/01/19 10:59:23.548
629,A,2019/01/19 11:00:00.000,2019/01/19 11:00:00.000
627,E,2019/01/19 11:04:14.007,2019/01/19 11:04:14.007
626,G,2019/01/19 11:04:42.499,2019/01/19 11:04:42.499
628,H,2019/01/19 11:04:52.230,2019/01/19 11:04:52.230
629,B,2019/01/19 11:05:25.092,2019/01/19 11:05:25.092
626,I,2019/01/19 11:08:35.251,2019/01/19 11:08:35.251
627,G,2019/01/19 11:08:38.233,2019/01/19 11:08:38.233
629,C,2019/01/19 11:10:11.682,2019/01/19 11:10:11.682
627,I,2019/01/19 11:12:38.351,2019/01/19 11:12:38.351
626,J,2019/01/19 11:13:43.025,2019/01/19 11:13:43.025
629,A,2019/01/19 11:14:57.970,2019/01/19 11:14:57.970
627,J,2019/01/19 11:17:04.028,2019/01/19 11:17:04.028
629,D,2019/01/19 11:19:45.933,2019/01/19 11:19:45.933
626,L,2019/01/19 11:19:54.546,2019/01/19 11:19:54.546
630,A,2019/01/19 11:20:00.000,2019/01/19 11:20:00.000
627,K,2019/01/19 11:21:59.181,2019/01/19 11:21:59.181
629,F,2019/01/19 11:25:09.982,2019/01/19 11:25:09.982
626,M,2019/01/19 11:25:25.256,2019/01/19 11:25:25.256
630,B,2019/01/19 11:25:28.441,2019/01/19 11:25:28.441
627,M,2019/01/19 11:27:05.806,2019/01/19 11:27:05.806
626,O,2019/01/19 11:29:54.470,2019/01/19 11:29:54.470
629,E,2019/01/19 11:30:48.325,2019/01/19 11:30:48.325
630,C,2019/01/19 11:31:27.131,2019/01/19 11:31:27.131
627,O,2019/01/19 11:32:52.260,2019/01/19 11:32:52.260
629,G,2019/01/19 11:34:53.393,2019/01/19 11:34:53.393
630,A,2019/01/19 11:36:44.012,2019/01/19 11:36:44.012
631,A,2019/01/19 11:40:00.000,2019/01/19 11:40:00.000
629,I,2019/01/19 11:40:34.054,2019/01/19 11:40:34.054
630,B,2019/01/19 11:40:53.094,2019/01/19 11:40:53.094
631,D,2019/01/19 11:45:16.118,2019/01/19 11:45:16.118
629,J,2019/01/19 11:45:32.923,2019/01/19 11:45:32.923
630,C,2019/01/19 11:46:34.262,2019/01/19 11:46:34.262
631,F,2019/01/19 11:50:22.500,2019/01/19 11:50:22.500
629,K,2019/01/19 11:50:39.083,2019/01/19 11:50:39.083
630,A,2019/01/19 11:51:41.808,2019/01/19 11:51:41.808
631,E,2019/01/19 11:54:49.241,2019/01/19 11:54:49.241
629,M,2019/01/19 11:55:30.055,2019/01/19 11:55:30.055
630,B,2019/01/19 11:57:48.938,2019/01/19 11:57:48.938
632,A,2019/01/19 12:00:00.000,2019/01/19 12:00:00.000
631,G,2019/01/19 12:00:32.702,2019/01/19 12:00:32.702
629,O,2019/01/19 12:00:45.296,2019/01/19 12:00:45.296
630,C,2019/01/19 12:01:57.654,2019/01/19 12:01:57.654
631,H,2019/01/19 12:04:58.138,2019/01/19 12:04:58.138
632,D,2019/01/19 12:05:18.028,2019/01/19 12:05:18.028
630,A,2019/01/19 12:06:36.477,2019/01/19 12:06:36.477
632,F,2019/01/19 12:10:14.815,2019/01/19 12:10:14.815
630,B,2019/01/19 12:11:11.279,2019/01/19 12:11:11.279
630,C,2019/01/19 12:15:24.476,2019/01/19 12:15:24.476
632,E,2019/01/19 12:16:12.138,2019/01/19 12:16:12.138
630,A,2019/01/19 12:19:28.871,2019/01/19 12:19:28.871
633,A,2019/01/19 12:20:00.000,2019/01/19 12:20:00.000
632,G,2019/01/19 12:21:03.506,2019/01/19 12:21:03.506
630,B,2019/01/19 12:24:40.871,2019/01/19 12:24:40.871
633,D,2019/01/19 12:25:25.079,2019/01/19 12:25:25.079
632,I,2019/01/19 12:26:28.641,2019/01/19 12:26:28.641
630,C,2019/01/19 12:29:44.671,2019/01/19 12:29:44.671
633,F,2019/01/19 12:30:52.862,2019/01/19 12:30:52.862
632,J,2019/01/19 12:31:33.231,2019/01/19 12:31:33.231
630,A,2019/01/19 12:35:55.605,2019/01/19 12:35:55.605
633,E,2019/01/19 12:36:01.426,2019/01/19 12:36:01.426
632,L,2019/01/19 12:37:14.388,2019/01/19 12:37:14.388
634,A,2019/01/19 12:40:00.000,2019/01/19 12:40:00.000
633,G,2019/01/19 12:40:41.425,2019/01/19 12:40:41.425
630,B,2019/01/19 12:40:46.923,2019/01/19 12:40:46.923
632,M,2019/01/19 12:42:58.804,2019/01/19 12:42:58.804
634,B,2019/01/19 12:44:24.951,2019/01/19 12:44:24.951
630,C,2019/01/19 12:44:58.865,2019/01/19 12:44:58.865
633,I,2019/01/19 12:45:25.246,2019/01/19 12:45:25.246
632,N,2019/01/19 12:48:06.689,2019/01/19 12:48:06.689
634,C,2019/01/19 12:49:19.692,2019/01/19 12:49:19.692
630,A,2019/01/19 12:49:33.488,2019/01/19 12:49:33.488
633,J,2019/01/19 12:49:37.136,2019/01/19 12:49:37.136
634,A,2019/01/19 12:54:02.078,2019/01/19 12:54:02.078
630,B,2019/01/19 12:54:29.201,2019/01/19 12:54:29.201
633,L,2019/01/19 12:54:35.352,2019/01/19 12:54:35.352
634,D,2019/01/19 12:58:50.278,2019/01/19 12:58:50.278
633,M,2019/01/19 12:59:20.082,2019/01/19 12:59:20.082
630,C,2019/01/19 12:59:31.161,2019/01/19 12:59:31.161
635,A,2019/01/19 13:00:00.000,2019/01/19 13:00:00.000
630,A,2019/01/19 13:03:55.149,2019/01/19 13:03:55.149
634,F,2019/01/19 13:03:57.340,2019/01/19 13:03:57.340
633,N,2019/01/19 13:04:22.901,2019/01/19 13:04:22.901
635,B,2019/01/19 13:05:03.417,2019/01/19 13:05:03.417
630,D,2019/01/19 13:08:35.560,2019/01/19 13:08:35.560
634,E,2019/01/19 13:09:45.446,2019/01/19 13:09:45.446
635,C,2019/01/19 13:10:22.094,2019/01/19 13:10:22.094
630,F,2019/01/19 13:14:21.079,2019/01/19 13:14:21.079
634,G,2019/01/19 13:15:17.758,2019/01/19 13:15:17.758
635,A,2019/01/19 13:15:50.862,2019/01/19 13:15:50.862
630,E,2019/01/19 13:19:09.011,2019/01/19 13:19:09.011
634,H,2019/01/19 13:19:49.131,2019/01/19 13:19:49.131
636,A,2019/01/19 13:20:00.000,2019/01/19 13:20:00.000
635,B,2019/01/19 13:21:09.890,2019/01/19 13:21:09.890
630,G,2019/01/19 13:23:42.769,2019/01/19 13:23:42.769
636,B,2019/01/19 13:25:00.240,2019/01/19 13:25:00.240
635,C,2019/01/19 13:25:54.505,2019/01/19 13:25:54.505
630,I,2019/01/19 13:28:58.627,2019/01/19 13:28:58.627
636,C,2019/01/19 13:30:15.157,2019/01/19 13:30:15.157
635,A,2019/01/19 13:31:45.379,2019/01/19 13:31:45.379
630,J,2019/01/19 13:34:15.847,2019/01/19 13:34:15.847
636,A,2019/01/19 13:35:08.442,2019/01/19 13:35:08.442
635,D,2019/01/19 13:36:36.415,2019/01/19 13:36:36.415
630,L,2019/01/19 13:39:28.811,2019/01/19 13:39:28.811
637,A,2019/01/19 13:40:00.000,2019/01/19 13:40:00.000
636,B,2019/01/19 13:40:01.866,2019/01/19 13:40:01.866
635,F,2019/01/19 13:41:44.594,2019/01/19 13:41:44.594
630,M,2019/01/19 13:44:09.969,2019/01/19 13:44:09.969
636,C,2019/01/19 13:44:26.694,2019/01/19 13:44:26.694
637,D,2019/01/19 13:45:01.027,2019/01/19 13:45:01.027
635,E,2019/01/19 13:46:54.781,2019/01/19 13:46:54.781
630,N,2019/01/19 13:49:16.959,2019/01/19 13:49:16.959
636,A,2019/01/19 13:49:17.449,2019/01/19 13:49:17.449
637,F,2019/01/19 13:50:11.278,2019/01/19 13:50:11.278
635,G,2019/01/19 13:51:23.395,2019/01/19 13:51:23.395
636,D,2019/01/19 13:54:06.759,2019/01/19 13:54:06.759
637,E,2019/01/19 13:54:12.728,2019/01/19 13:54:12.728
635,I,2019/01/19 13:56:44.400,2019/01/19 13:56:44.400
636,F,2019/01/19 13:58:54.337,2019/01/19 13:58:54.337
637,G,2019/01/19 13:59:58.068,2019/01/19 13:59:58.068
638,A,2019/01/19 14:00:00.000,2019/01/19 14:00:00.000
635,J,2019/01/19 14:01:05.835,2019/01/19 14:01:05.835
636,E,2019/01/19 14:03:17.822,2019/01/19 14:03:17.822
638,B,2019/01/19 14:05:01.728,2019/01/19 14:05:01.728
637,I,2019/01/19 14:05:17.521,2019/01/19 14:05:17.521
635,K,2019/01/19 14:06:10.774,2019/01/19 14:06:10.774
636,G,2019/01/19 14:07:53.441,2019/01/19 14:07:53.441
638,C,2019/01/19 14:08:20.463,2019/01/19 14:08:20.463
637,J,2019/01/19 14:10:06.971,2019/01/19 14:10:06.971
635,M,2019/01/19 14:11:11.980,2019/01/19 14:11:11.980
636,H,2019/01/19 14:12:45.254,2019/01/19 14:12:45.254
638,A,2019/01/19 14:13:57.318,2019/01/19 14:13:57.318
637,L,2019/01/19 14:15:00.891,2019/01/19 14:15:00.891
635,N,2019/01/19 14:16:54.647,2019/01/19 14:16:54.647
638,B,2019/01/19 14:17:56.312,2019/01/19 14:17:56.312
639,A,2019/01/19 14:20:00.000,2019/01/19 14:20:00.000
637,M,2019/01/19 14:20:33.666,2019/01/19 14:20:33.666
638,C,2019/01/19 14:23:32.774,2019/01/19 14:23:32.774
639,B,2019/01/19 14:25:26.409,2019/01/19 14:25:26.409
637,N,2019/01/19 14:26:11.217,2019/01/19 14:26:11.217
638,A,2019/01/19 14:28:17.482,2019/01/19 14:28:17.482
639,C,2019/01/19 14:30:59.041,2019/01/19 14:30:59.041
638,B,2019/01/19 14:32:09.999,2019/01/19 14:32:09.999
639,A,2019/01/19 14:34:49.235,2019/01/19 14:34:49.235
638,C,2019/01/19 14:37:54.677,2019/01/19 14:37:54.677
639,B,2019/01/19 14:39:38.320,2019/01/19 14:39:38.320
640,A,2019/01/19 14:40:00.000,2019/01/19 14:40:00.000
638,A,2019/01/19 14:43:19.185,2019/01/19 14:43:19.185
639,C,2019/01/19 14:44:16.894,2019/01/19 14:44:16.894
640,D,2019/01/19 14:45:43.687,2019/01/19 14:45:43.687
638,B,2019/01/19 14:47:49.345,2019/01/19 14:47:49.345
639,A,2019/01/19 14:48:42.288,2019/01/19 14:48:42.288
640,F,2019/01/19 14:50:24.258,2019/01/19 14:50:24.258
638,C,2019/01/19 14:52:26.261,2019/01/19 14:52:26.261
639,B,2019/01/19 14:54:00.305,2019/01/19 14:54:00.305
640,E,2019/01/19 14:54:54.559,2019/01/19 14:54:54.559
