case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
31,K,12475,0.0,0.0,10685,7248,8838,5487,0.0,3862,1832,0.0,0.0,1752,3691,0.0
31,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,M,14227,0.0,0.0,12436,8999,10590,7239,0.0,5614,3583,1752,0.0,0.0,1939,0.0
31,N,16166,0.0,0.0,14375,10938,12529,9178,0.0,7553,5523,3691,0.0,1939,0.0,0.0
31,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,A,0.0,0.0,0.0,1671,5449,3576,7540,0.0,9279,11001,0.0,12833,14741,0.0,16202
32,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,D,1671,0.0,0.0,0.0,3778,1906,5869,0.0,7608,9330,0.0,11163,13071,0.0,14531
32,E,5449,0.0,0.0,3778,0.0,1872,2091,0.0,3830,5552,0.0,7384,9293,0.0,10753
32,F,3576,0.0,0.0,1906,1872,0.0,3963,0.0,5702,7425,0.0,9257,11165,0.0,12626
32,G,7540,0.0,0.0,5869,2091,3963,0.0,0.0,1739,3461,0.0,5293,7202,0.0,8662
32,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,I,9279,0.0,0.0,7608,3830,5702,1739,0.0,0.0,1722,0.0,3555,5463,0.0,6923
32,J,11001,0.0,0.0,9330,5552,7425,3461,0.0,1722,0.0,0.0,1832,3740,0.0,5201
32,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,L,12833,0.0,0.0,11163,7384,9257,5293,0.0,3555,1832,0.0,0.0,1908,0.0,3369
32,M,14741,0.0,0.0,13071,9293,11165,7202,0.0,5463,3740,0.0,1908,0.0,0.0,1461
32,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,O,16202,0.0,0.0,14531,10753,12626,8662,0.0,6923,5201,0.0,3369,1461,0.0,0.0
33,A,0.0,2041,3555,7489,11212,9443,13163,0.0,14768,16717,0.0,18496,20236,22039,0.0
33,B,2041,0.0,1514,5449,9171,7402,11123,0.0,12728,14677,0.0,16456,18195,19998,0.0
33,C,3555,1514,0.0,3935,7657,5888,9608,0.0,11213,13163,0.0,14942,16681,18484,0.0
33,D,7489,5449,3935,0.0,3722,1953,5674,0.0,7279,9228,0.0,11007,12746,14549,0.0
33,E,11212,9171,7657,3722,0.0,1769,1952,0.0,3557,5506,0.0,7285,9024,10827,0.0
33,F,9443,7402,5888,1953,1769,0.0,3721,0.0,5326,7275,0.0,9054,10793,12596,0.0
33,G,13163,11123,9608,5674,1952,3721,0.0,0.0,1605,3554,0.0,5333,7072,8875,0.0
33,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,I,14768,12728,11213,7279,3557,5326,1605,0.0,0.0,1949,0.0,3728,5468,7270,0.0
33,J,16717,14677,13163,9228,5506,7275,3554,0.0,1949,0.0,0.0,1779,3518,5321,0.0
33,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,L,18496,16456,14942,11007,7285,9054,5333,0.0,3728,1779,0.0,0.0,1739,3542,0.0
33,M,20236,18195,16681,12746,9024,10793,7072,0.0,5468,3518,0.0,1739,0.0,1803,0.0
33,N,22039,19998,18484,14549,10827,12596,8875,0.0,7270,5321,0.0,3542,1803,0.0,0.0
33,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,A,0.0,1950,3919,24655,28356,26289,30139,32013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,B,1950,0.0,1968,22705,26406,24339,28189,30063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,C,3919,1968,0.0,20736,24438,22370,26221,28095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,D,24655,22705,20736,0.0,3701,1634,5484,7358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,E,28356,26406,24438,3701,0.0,2067,1783,3657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,F,26289,24339,22370,1634,2067,0.0,3850,5724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,G,30139,28189,26221,5484,1783,3850,0.0,1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,H,32013,30063,28095,7358,3657,5724,1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,A,0.0,1901,3893,12704,16189,14526,17864,19785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,B,1901,0.0,1992,10803,14288,12624,15963,17883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,C,3893,1992,0.0,8811,12295,10632,13971,15891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,D,12704,10803,8811,0.0,3484,1821,5159,7080,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,E,16189,14288,12295,3484,0.0,1663,1675,3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,F,14526,12624,10632,1821,1663,0.0,3338,5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,G,17864,15963,13971,5159,1675,3338,0.0,1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,H,19785,17883,15891,7080,3596,5259,1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,A,0.0,2044,3560,7431,11008,9274,12872,0.0,14753,16597,18549,0.0,20518,0.0,22065
36,B,2044,0.0,1516,5387,8964,7230,10828,0.0,12709,14553,16505,0.0,18474,0.0,20021
36,C,3560,1516,0.0,3871,7448,5715,9312,0.0,11193,13037,14989,0.0,16959,0.0,18505
36,D,7431,5387,3871,0.0,3577,1844,5441,0.0,7322,9167,11119,0.0,13088,0.0,14634
36,E,11008,8964,7448,3577,0.0,1734,1864,0.0,3745,5589,7541,0.0,9510,0.0,11057
36,F,9274,7230,5715,1844,1734,0.0,3598,0.0,5479,7323,9275,0.0,11244,0.0,12790
36,G,12872,10828,9312,5441,1864,3598,0.0,0.0,1881,3725,5677,0.0,7646,0.0,9193
36,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,I,14753,12709,11193,7322,3745,5479,1881,0.0,0.0,1844,3796,0.0,5766,0.0,7312
36,J,16597,14553,13037,9167,5589,7323,3725,0.0,1844,0.0,1952,0.0,3921,0.0,5467
36,K,18549,16505,14989,11119,7541,9275,5677,0.0,3796,1952,0.0,0.0,1969,0.0,3516
36,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,M,20518,18474,16959,13088,9510,11244,7646,0.0,5766,3921,1969,0.0,0.0,0.0,1546
36,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,O,22065,20021,18505,14634,11057,12790,9193,0.0,7312,5467,3516,0.0,1546,0.0,0.0
37,A,0.0,0.0,0.0,1724,5172,3594,7247,0.0,9557,11543,0.0,13255,15107,16646,0.0
37,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,D,1724,0.0,0.0,0.0,3449,1870,5524,0.0,7833,9819,0.0,11531,13383,14922,0.0
37,E,5172,0.0,0.0,3449,0.0,1578,2075,0.0,4385,6370,0.0,8082,9935,11474,0.0
37,F,3594,0.0,0.0,1870,1578,0.0,3654,0.0,5963,7949,0.0,9661,11513,13052,0.0
37,G,7247,0.0,0.0,5524,2075,3654,0.0,0.0,2310,4295,0.0,6007,7860,9399,0.0
37,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,I,9557,0.0,0.0,7833,4385,5963,2310,0.0,0.0,1986,0.0,3698,5550,7089,0.0
37,J,11543,0.0,0.0,9819,6370,7949,4295,0.0,1986,0.0,0.0,1712,3564,5103,0.0
37,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,L,13255,0.0,0.0,11531,8082,9661,6007,0.0,3698,1712,0.0,0.0,1852,3391,0.0
37,M,15107,0.0,0.0,13383,9935,11513,7860,0.0,5550,3564,0.0,1852,0.0,1539,0.0
37,N,16646,0.0,0.0,14922,11474,13052,9399,0.0,7089,5103,0.0,3391,1539,0.0,0.0
37,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,A,0.0,0.0,0.0,2138,5804,4167,7684,0.0,9241,11057,13012,0.0,14790,16675,0.0
38,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,D,2138,0.0,0.0,0.0,3666,2029,5546,0.0,7102,8919,10873,0.0,12652,14537,0.0
38,E,5804,0.0,0.0,3666,0.0,1637,1880,0.0,3437,5253,7208,0.0,8986,10871,0.0
38,F,4167,0.0,0.0,2029,1637,0.0,3517,0.0,5074,6890,8845,0.0,10623,12508,0.0
38,G,7684,0.0,0.0,5546,1880,3517,0.0,0.0,1556,3373,5327,0.0,7106,8991,0.0
38,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,I,9241,0.0,0.0,7102,3437,5074,1556,0.0,0.0,1817,3771,0.0,5550,7435,0.0
38,J,11057,0.0,0.0,8919,5253,6890,3373,0.0,1817,0.0,1954,0.0,3733,5618,0.0
38,K,13012,0.0,0.0,10873,7208,8845,5327,0.0,3771,1954,0.0,0.0,1779,3664,0.0
38,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,M,14790,0.0,0.0,12652,8986,10623,7106,0.0,5550,3733,1779,0.0,0.0,1885,0.0
38,N,16675,0.0,0.0,14537,10871,12508,8991,0.0,7435,5618,3664,0.0,1885,0.0,0.0
38,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,A,0.0,0.0,0.0,1829,5240,3577,7258,9179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,D,1829,0.0,0.0,0.0,3410,1747,5428,7350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,E,5240,0.0,0.0,3410,0.0,1663,2018,3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,F,3577,0.0,0.0,1747,1663,0.0,3681,5602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,G,7258,0.0,0.0,5428,2018,3681,0.0,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,H,9179,0.0,0.0,7350,3939,5602,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,A,0.0,1842,3682,7562,10997,9343,13017,14777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,B,1842,0.0,1839,5720,9155,7501,11175,12935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,C,3682,1839,0.0,3881,7316,5662,9335,11095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,D,7562,5720,3881,0.0,3435,1781,5454,7214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,E,10997,9155,7316,3435,0.0,1654,2019,3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,F,9343,7501,5662,1781,1654,0.0,3673,5433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,G,13017,11175,9335,5454,2019,3673,0.0,1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,H,14777,12935,11095,7214,3779,5433,1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,A,0.0,1955,3502,12565,16187,14292,18190,20179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,B,1955,0.0,1547,10611,14232,12337,16236,18224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,C,3502,1547,0.0,9063,12685,10790,14689,16677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,D,12565,10611,9063,0.0,3622,1726,5625,7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,E,16187,14232,12685,3622,0.0,1896,2003,3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,F,14292,12337,10790,1726,1896,0.0,3899,5887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,G,18190,16236,14689,5625,2003,3899,0.0,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,H,20179,18224,16677,7614,3992,5887,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,A,0.0,1969,3793,28693,32143,30322,33975,36076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,B,1969,0.0,1824,26724,30174,28353,32006,34107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,C,3793,1824,0.0,24900,28350,26529,30181,32283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,D,28693,26724,24900,0.0,3450,1629,5282,7383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,E,32143,30174,28350,3450,0.0,1821,1831,3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,F,30322,28353,26529,1629,1821,0.0,3653,5754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,G,33975,32006,30181,5282,1831,3653,0.0,2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,H,36076,34107,32283,7383,3933,5754,2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,A,0.0,0.0,0.0,1784,5375,3634,6953,0.0,9056,10599,0.0,12121,13677,0.0,15242
43,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,D,1784,0.0,0.0,0.0,3591,1850,5169,0.0,7272,8815,0.0,10337,11893,0.0,13458
43,E,5375,0.0,0.0,3591,0.0,1741,1578,0.0,3681,5224,0.0,6746,8302,0.0,9867
43,F,3634,0.0,0.0,1850,1741,0.0,3320,0.0,5423,6965,0.0,8487,10044,0.0,11609
43,G,6953,0.0,0.0,5169,1578,3320,0.0,0.0,2103,3645,0.0,5168,6724,0.0,8289
43,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,I,9056,0.0,0.0,7272,3681,5423,2103,0.0,0.0,1542,0.0,3065,4621,0.0,6186
43,J,10599,0.0,0.0,8815,5224,6965,3645,0.0,1542,0.0,0.0,1522,3078,0.0,4644
43,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,L,12121,0.0,0.0,10337,6746,8487,5168,0.0,3065,1522,0.0,0.0,1556,0.0,3121
43,M,13677,0.0,0.0,11893,8302,10044,6724,0.0,4621,3078,0.0,1556,0.0,0.0,1565
43,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,O,15242,0.0,0.0,13458,9867,11609,8289,0.0,6186,4644,0.0,3121,1565,0.0,0.0
44,A,0.0,1842,3632,7497,10513,9107,12185,0.0,13861,15728,0.0,17358,19394,21290,0.0
44,B,1842,0.0,1790,5655,8671,7265,10343,0.0,12019,13886,0.0,15516,17552,19448,0.0
44,C,3632,1790,0.0,3865,6881,5474,8553,0.0,10229,12096,0.0,13726,15762,17658,0.0
44,D,7497,5655,3865,0.0,3016,1610,4688,0.0,6364,8231,0.0,9861,11897,13793,0.0
44,E,10513,8671,6881,3016,0.0,1406,1672,0.0,3348,5215,0.0,6845,8881,10777,0.0
44,F,9107,7265,5474,1610,1406,0.0,3078,0.0,4754,6621,0.0,8251,10287,12183,0.0
44,G,12185,10343,8553,4688,1672,3078,0.0,0.0,1676,3543,0.0,5173,7209,9105,0.0
44,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,I,13861,12019,10229,6364,3348,4754,1676,0.0,0.0,1867,0.0,3497,5533,7429,0.0
44,J,15728,13886,12096,8231,5215,6621,3543,0.0,1867,0.0,0.0,1630,3666,5562,0.0
44,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,L,17358,15516,13726,9861,6845,8251,5173,0.0,3497,1630,0.0,0.0,2036,3932,0.0
44,M,19394,17552,15762,11897,8881,10287,7209,0.0,5533,3666,0.0,2036,0.0,1896,0.0
44,N,21290,19448,17658,13793,10777,12183,9105,0.0,7429,5562,0.0,3932,1896,0.0,0.0
44,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,A,0.0,0.0,0.0,1979,5285,3820,7043,8766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,D,1979,0.0,0.0,0.0,3306,1842,5064,6787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,E,5285,0.0,0.0,3306,0.0,1464,1758,3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,F,3820,0.0,0.0,1842,1464,0.0,3223,4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,G,7043,0.0,0.0,5064,1758,3223,0.0,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,H,8766,0.0,0.0,6787,3481,4946,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,A,0.0,2115,3913,29019,32318,30459,33760,35558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,B,2115,0.0,1798,26904,30204,28344,31645,33443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,C,3913,1798,0.0,25105,28405,26546,29847,31645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,D,29019,26904,25105,0.0,3300,1440,4742,6539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,E,32318,30204,28405,3300,0.0,1859,1442,3239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,F,30459,28344,26546,1440,1859,0.0,3301,5099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,G,33760,31645,29847,4742,1442,3301,0.0,1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,H,35558,33443,31645,6539,3239,5099,1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,A,0.0,2057,3662,12572,16333,14400,18100,0.0,20074,21862,23755,0.0,25519,27276,0.0
47,B,2057,0.0,1604,10515,14276,12343,16043,0.0,18017,19805,21697,0.0,23462,25219,0.0
47,C,3662,1604,0.0,8911,12671,10739,14439,0.0,16413,18201,20093,0.0,21858,23614,0.0
47,D,12572,10515,8911,0.0,3761,1828,5528,0.0,7502,9290,11182,0.0,12947,14704,0.0
47,E,16333,14276,12671,3761,0.0,1933,1767,0.0,3741,5529,7422,0.0,9186,10943,0.0
47,F,14400,12343,10739,1828,1933,0.0,3700,0.0,5674,7462,9354,0.0,11119,12876,0.0
47,G,18100,16043,14439,5528,1767,3700,0.0,0.0,1974,3762,5654,0.0,7419,9176,0.0
