case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
31,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,A,0.0,0.0,0.0,4085,5904,2326,7431,0.0,9439,11093,0.0,13296,14669,16483,0.0
32,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,D,4085,0.0,0.0,0.0,1820,1758,3347,0.0,5354,7008,0.0,9212,10584,12399,0.0
32,E,5904,0.0,0.0,1820,0.0,3578,1527,0.0,3535,5189,0.0,7392,8765,10579,0.0
32,F,2326,0.0,0.0,1758,3578,0.0,5105,0.0,7113,8766,0.0,10970,12342,14157,0.0
32,G,7431,0.0,0.0,3347,1527,5105,0.0,0.0,2008,3662,0.0,5865,7237,9052,0.0
32,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,I,9439,0.0,0.0,5354,3535,7113,2008,0.0,0.0,1654,0.0,3858,5230,7044,0.0
32,J,11093,0.0,0.0,7008,5189,8766,3662,0.0,1654,0.0,0.0,2204,3576,5390,0.0
32,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,L,13296,0.0,0.0,9212,7392,10970,5865,0.0,3858,2204,0.0,0.0,1372,3187,0.0
32,M,14669,0.0,0.0,10584,8765,12342,7237,0.0,5230,3576,0.0,1372,0.0,1814,0.0
32,N,16483,0.0,0.0,12399,10579,14157,9052,0.0,7044,5390,0.0,3187,1814,0.0,0.0
32,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,A,0.0,0.0,0.0,3391,4920,1719,6586,8280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,D,3391,0.0,0.0,0.0,1529,1672,3194,4889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,E,4920,0.0,0.0,1529,0.0,3201,1666,3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,F,1719,0.0,0.0,1672,3201,0.0,4867,6561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,G,6586,0.0,0.0,3194,1666,4867,0.0,1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,H,8280,0.0,0.0,4889,3360,6561,1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,A,0.0,0.0,0.0,3693,5297,2056,7150,0.0,9002,11005,0.0,13013,14999,0.0,16783
34,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,D,3693,0.0,0.0,0.0,1604,1637,3457,0.0,5309,7312,0.0,9320,11306,0.0,13090
34,E,5297,0.0,0.0,1604,0.0,3241,1853,0.0,3706,5709,0.0,7717,9702,0.0,11487
34,F,2056,0.0,0.0,1637,3241,0.0,5094,0.0,6946,8949,0.0,10957,12943,0.0,14727
34,G,7150,0.0,0.0,3457,1853,5094,0.0,0.0,1853,3856,0.0,5864,7849,0.0,9634
34,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,I,9002,0.0,0.0,5309,3706,6946,1853,0.0,0.0,2003,0.0,4011,5996,0.0,7781
34,J,11005,0.0,0.0,7312,5709,8949,3856,0.0,2003,0.0,0.0,2008,3993,0.0,5778
34,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,L,13013,0.0,0.0,9320,7717,10957,5864,0.0,4011,2008,0.0,0.0,1985,0.0,3770
34,M,14999,0.0,0.0,11306,9702,12943,7849,0.0,5996,3993,0.0,1985,0.0,0.0,1784
34,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,O,16783,0.0,0.0,13090,11487,14727,9634,0.0,7781,5778,0.0,3770,1784,0.0,0.0
35,A,0.0,0.0,0.0,3558,5192,1569,6863,0.0,8488,10123,11929,0.0,14010,16052,0.0
35,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,D,3558,0.0,0.0,0.0,1634,1989,3305,0.0,4930,6565,8371,0.0,10452,12494,0.0
35,E,5192,0.0,0.0,1634,0.0,3622,1671,0.0,3296,4931,6737,0.0,8818,10860,0.0
35,F,1569,0.0,0.0,1989,3622,0.0,5293,0.0,6918,8554,10359,0.0,12440,14482,0.0
35,G,6863,0.0,0.0,3305,1671,5293,0.0,0.0,1625,3260,5066,0.0,7147,9189,0.0
35,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,I,8488,0.0,0.0,4930,3296,6918,1625,0.0,0.0,1635,3441,0.0,5522,7564,0.0
35,J,10123,0.0,0.0,6565,4931,8554,3260,0.0,1635,0.0,1806,0.0,3887,5929,0.0
35,K,11929,0.0,0.0,8371,6737,10359,5066,0.0,3441,1806,0.0,0.0,2081,4123,0.0
35,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,M,14010,0.0,0.0,10452,8818,12440,7147,0.0,5522,3887,2081,0.0,0.0,2042,0.0
35,N,16052,0.0,0.0,12494,10860,14482,9189,0.0,7564,5929,4123,0.0,2042,0.0,0.0
35,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,A,0.0,0.0,0.0,3793,5528,1785,7327,8984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,D,3793,0.0,0.0,0.0,1735,2008,3534,5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,E,5528,0.0,0.0,1735,0.0,3744,1799,3455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,F,1785,0.0,0.0,2008,3744,0.0,5542,7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,G,7327,0.0,0.0,3534,1799,5542,0.0,1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,H,8984,0.0,0.0,5191,3455,7199,1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,A,0.0,1715,3482,8527,10199,6949,11921,14164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,B,1715,0.0,1767,6812,8483,5234,10206,12449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,C,3482,1767,0.0,5045,6716,3467,8439,10682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,D,8527,6812,5045,0.0,1671,1578,3394,5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,E,10199,8483,6716,1671,0.0,3249,1723,3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,F,6949,5234,3467,1578,3249,0.0,4972,7215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,G,11921,10206,8439,3394,1723,4972,0.0,2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,H,14164,12449,10682,5637,3965,7215,2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,A,0.0,1805,3526,8827,10570,6837,12405,13915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,B,1805,0.0,1721,7022,8765,5032,10601,12111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,C,3526,1721,0.0,5301,7044,3311,8880,10389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,D,8827,7022,5301,0.0,1743,1990,3579,5089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,E,10570,8765,7044,1743,0.0,3733,1836,3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,F,6837,5032,3311,1990,3733,0.0,5568,7078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,G,12405,10601,8880,3579,1836,5568,0.0,1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,H,13915,12111,10389,5089,3345,7078,1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,A,0.0,2028,3923,20563,22332,18761,24115,0.0,26130,27691,29322,0.0,31105,0.0,32966
39,B,2028,0.0,1895,18535,20305,16733,22087,0.0,24102,25663,27294,0.0,29077,0.0,30938
39,C,3923,1895,0.0,16640,18410,14838,20192,0.0,22207,23768,25399,0.0,27182,0.0,29044
39,D,20563,18535,16640,0.0,1770,1802,3552,0.0,5567,7128,8759,0.0,10542,0.0,12403
39,E,22332,20305,18410,1770,0.0,3571,1782,0.0,3798,5358,6990,0.0,8772,0.0,10634
39,F,18761,16733,14838,1802,3571,0.0,5354,0.0,7369,8930,10561,0.0,12344,0.0,14205
39,G,24115,22087,20192,3552,1782,5354,0.0,0.0,2015,3576,5207,0.0,6990,0.0,8851
39,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,I,26130,24102,22207,5567,3798,7369,2015,0.0,0.0,1561,3192,0.0,4975,0.0,6836
39,J,27691,25663,23768,7128,5358,8930,3576,0.0,1561,0.0,1631,0.0,3414,0.0,5276
39,K,29322,27294,25399,8759,6990,10561,5207,0.0,3192,1631,0.0,0.0,1783,0.0,3644
39,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,M,31105,29077,27182,10542,8772,12344,6990,0.0,4975,3414,1783,0.0,0.0,0.0,1862
39,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,O,32966,30938,29044,12403,10634,14205,8851,0.0,6836,5276,3644,0.0,1862,0.0,0.0
40,A,0.0,1504,3031,7814,9422,6247,10515,0.0,12199,13881,15099,0.0,16786,18361,0.0
40,B,1504,0.0,1527,6311,7918,4744,9011,0.0,10695,12377,13595,0.0,15282,16857,0.0
40,C,3031,1527,0.0,4783,6391,3216,7484,0.0,9167,10849,12067,0.0,13754,15329,0.0
40,D,7814,6311,4783,0.0,1608,1567,2701,0.0,4384,6066,7284,0.0,8971,10546,0.0
40,E,9422,7918,6391,1608,0.0,3175,1093,0.0,2776,4458,5676,0.0,7363,8938,0.0
40,F,6247,4744,3216,1567,3175,0.0,4268,0.0,5951,7633,8851,0.0,10538,12113,0.0
40,G,10515,9011,7484,2701,1093,4268,0.0,0.0,1683,3365,4583,0.0,6270,7845,0.0
40,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,I,12199,10695,9167,4384,2776,5951,1683,0.0,0.0,1682,2900,0.0,4587,6162,0.0
40,J,13881,12377,10849,6066,4458,7633,3365,0.0,1682,0.0,1218,0.0,2905,4480,0.0
40,K,15099,13595,12067,7284,5676,8851,4583,0.0,2900,1218,0.0,0.0,1687,3262,0.0
40,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,M,16786,15282,13754,8971,7363,10538,6270,0.0,4587,2905,1687,0.0,0.0,1575,0.0
40,N,18361,16857,15329,10546,8938,12113,7845,0.0,6162,4480,3262,0.0,1575,0.0,0.0
40,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,A,0.0,1439,2944,7190,8753,5593,10380,12172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,B,1439,0.0,1505,5751,7314,4154,8941,10733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,C,2944,1505,0.0,4246,5809,2649,7436,9228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,D,7190,5751,4246,0.0,1563,1598,3190,4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,E,8753,7314,5809,1563,0.0,3160,1627,3419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,F,5593,4154,2649,1598,3160,0.0,4787,6579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,G,10380,8941,7436,3190,1627,4787,0.0,1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,H,12172,10733,9228,4981,3419,6579,1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,A,0.0,0.0,0.0,3028,4272,1288,5805,0.0,7259,8780,10418,0.0,12028,0.0,13476
42,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,D,3028,0.0,0.0,0.0,1244,1739,2777,0.0,4231,5752,7390,0.0,9001,0.0,10448
42,E,4272,0.0,0.0,1244,0.0,2984,1533,0.0,2987,4508,6146,0.0,7756,0.0,9204
42,F,1288,0.0,0.0,1739,2984,0.0,4516,0.0,5970,7491,9129,0.0,10740,0.0,12188
42,G,5805,0.0,0.0,2777,1533,4516,0.0,0.0,1454,2975,4613,0.0,6224,0.0,7671
42,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,I,7259,0.0,0.0,4231,2987,5970,1454,0.0,0.0,1521,3159,0.0,4769,0.0,6217
42,J,8780,0.0,0.0,5752,4508,7491,2975,0.0,1521,0.0,1638,0.0,3249,0.0,4696
42,K,10418,0.0,0.0,7390,6146,9129,4613,0.0,3159,1638,0.0,0.0,1611,0.0,3058
42,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,M,12028,0.0,0.0,9001,7756,10740,6224,0.0,4769,3249,1611,0.0,0.0,0.0,1448
42,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,O,13476,0.0,0.0,10448,9204,12188,7671,0.0,6217,4696,3058,0.0,1448,0.0,0.0
43,A,0.0,0.0,0.0,3269,4599,1396,5933,0.0,7583,8717,0.0,10093,11973,13386,0.0
43,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,D,3269,0.0,0.0,0.0,1330,1873,2664,0.0,4314,5448,0.0,6824,8705,10117,0.0
43,E,4599,0.0,0.0,1330,0.0,3203,1334,0.0,2984,4118,0.0,5494,7374,8787,0.0
43,F,1396,0.0,0.0,1873,3203,0.0,4536,0.0,6186,7321,0.0,8696,10577,11989,0.0
43,G,5933,0.0,0.0,2664,1334,4536,0.0,0.0,1650,2785,0.0,4160,6041,7453,0.0
43,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,I,7583,0.0,0.0,4314,2984,6186,1650,0.0,0.0,1134,0.0,2510,4391,5803,0.0
43,J,8717,0.0,0.0,5448,4118,7321,2785,0.0,1134,0.0,0.0,1375,3256,4668,0.0
43,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,L,10093,0.0,0.0,6824,5494,8696,4160,0.0,2510,1375,0.0,0.0,1881,3293,0.0
43,M,11973,0.0,0.0,8705,7374,10577,6041,0.0,4391,3256,0.0,1881,0.0,1412,0.0
43,N,13386,0.0,0.0,10117,8787,11989,7453,0.0,5803,4668,0.0,3293,1412,0.0,0.0
43,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,A,0.0,1529,3013,21451,22966,19919,24584,0.0,25937,27686,0.0,29110,30684,0.0,32268
44,B,1529,0.0,1484,19922,21438,18390,23055,0.0,24408,26158,0.0,27581,29155,0.0,30739
44,C,3013,1484,0.0,18438,19954,16906,21571,0.0,22924,24674,0.0,26097,27671,0.0,29255
44,D,21451,19922,18438,0.0,1516,1532,3133,0.0,4486,6236,0.0,7659,9233,0.0,10817
44,E,22966,21438,19954,1516,0.0,3047,1617,0.0,2970,4720,0.0,6143,7718,0.0,9302
44,F,19919,18390,16906,1532,3047,0.0,4665,0.0,6018,7767,0.0,9191,10765,0.0,12349
44,G,24584,23055,21571,3133,1617,4665,0.0,0.0,1353,3103,0.0,4526,6100,0.0,7684
44,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,I,25937,24408,22924,4486,2970,6018,1353,0.0,0.0,1750,0.0,3173,4747,0.0,6331
44,J,27686,26158,24674,6236,4720,7767,3103,0.0,1750,0.0,0.0,1423,2998,0.0,4582
44,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,L,29110,27581,26097,7659,6143,9191,4526,0.0,3173,1423,0.0,0.0,1574,0.0,3158
44,M,30684,29155,27671,9233,7718,10765,6100,0.0,4747,2998,0.0,1574,0.0,0.0,1584
44,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,O,32268,30739,29255,10817,9302,12349,7684,0.0,6331,4582,0.0,3158,1584,0.0,0.0
45,A,0.0,0.0,0.0,2503,3795,1276,4995,0.0,6336,7449,8698,0.0,9916,11057,0.0
45,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,D,2503,0.0,0.0,0.0,1292,1227,2491,0.0,3833,4946,6195,0.0,7413,8554,0.0
45,E,3795,0.0,0.0,1292,0.0,2519,1200,0.0,2541,3654,4903,0.0,6121,7262,0.0
45,F,1276,0.0,0.0,1227,2519,0.0,3718,0.0,5060,6173,7422,0.0,8640,9781,0.0
45,G,4995,0.0,0.0,2491,1200,3718,0.0,0.0,1342,2455,3704,0.0,4921,6063,0.0
45,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,I,6336,0.0,0.0,3833,2541,5060,1342,0.0,0.0,1113,2362,0.0,3580,4721,0.0
45,J,7449,0.0,0.0,4946,3654,6173,2455,0.0,1113,0.0,1249,0.0,2467,3608,0.0
45,K,8698,0.0,0.0,6195,4903,7422,3704,0.0,2362,1249,0.0,0.0,1218,2359,0.0
45,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,M,9916,0.0,0.0,7413,6121,8640,4921,0.0,3580,2467,1218,0.0,0.0,1141,0.0
45,N,11057,0.0,0.0,8554,7262,9781,6063,0.0,4721,3608,2359,0.0,1141,0.0,0.0
45,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,A,0.0,1264,2574,6493,7363,5309,8509,9592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,B,1264,0.0,1310,5229,6100,4045,7245,8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,C,2574,1310,0.0,3919,4790,2735,5935,7018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,D,6493,5229,3919,0.0,871,1184,2016,3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,E,7363,6100,4790,871,0.0,2054,1146,2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,F,5309,4045,2735,1184,2054,0.0,3200,4283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,G,8509,7245,5935,2016,1146,3200,0.0,1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,H,9592,8328,7018,3099,2228,4283,1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,A,0.0,0.0,0.0,2761,4050,1368,5376,0.0,6464,7628,0.0,8936,10277,11576,0.0
47,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,D,2761,0.0,0.0,0.0,1289,1393,2615,0.0,3702,4867,0.0,6175,7516,8814,0.0
47,E,4050,0.0,0.0,1289,0.0,2682,1326,0.0,2413,3578,0.0,4886,6227,7525,0.0
47,F,1368,0.0,0.0,1393,2682,0.0,4008,0.0,5095,6260,0.0,7568,8909,10207,0.0
47,G,5376,0.0,0.0,2615,1326,4008,0.0,0.0,1087,2251,0.0,3559,4900,6199,0.0
