case,activitypair,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
31,I,9094,0.0,0.0,5506,3692,7201,1770,0.0,0.0,1604,3437,0.0,5124,0.0,6869
31,J,10697,0.0,0.0,7110,5295,8805,3374,0.0,1604,0.0,1833,0.0,3520,0.0,5265
31,K,12530,0.0,0.0,8943,7128,10637,5207,0.0,3437,1833,0.0,0.0,1687,0.0,3432
31,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,M,14218,0.0,0.0,10630,8815,12325,6894,0.0,5124,3520,1687,0.0,0.0,0.0,1745
31,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,O,15962,0.0,0.0,12375,10560,14069,8639,0.0,6869,5265,3432,0.0,1745,0.0,0.0
32,A,0.0,1814,3893,9293,10934,7534,12596,14085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,B,1814,0.0,2079,7479,9120,5720,10782,12271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,C,3893,2079,0.0,5400,7040,3641,8703,10192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,D,9293,7479,5400,0.0,1640,1759,3303,4792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,E,10934,9120,7040,1640,0.0,3400,1662,3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,F,7534,5720,3641,1759,3400,0.0,5062,6551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,G,12596,10782,8703,3303,1662,5062,0.0,1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,H,14085,12271,10192,4792,3151,6551,1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,A,0.0,291,571,2273,2577,1989,2838,3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,B,291,0.0,280,1983,2287,1699,2548,2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,C,571,280,0.0,1702,2006,1418,2267,2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,D,2273,1983,1702,0.0,304,284,565,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,E,2577,2287,2006,304,0.0,588,261,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,F,1989,1699,1418,284,588,0.0,849,1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,G,2838,2548,2267,565,261,849,0.0,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,H,3067,2777,2496,794,490,1078,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,A,0.0,0.0,0.0,586,903,345,1201,1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,D,586,0.0,0.0,0.0,317,241,615,883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,E,903,0.0,0.0,317,0.0,558,298,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,F,345,0.0,0.0,241,558,0.0,855,1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,G,1201,0.0,0.0,615,298,855,0.0,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,H,1469,0.0,0.0,883,566,1124,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,A,0.0,245,511,1464,1770,1113,2059,0.0,2393,2676,0.0,2983,3314,3674,0.0
35,B,245,0.0,267,1219,1525,868,1814,0.0,2148,2431,0.0,2739,3070,3429,0.0
35,C,511,267,0.0,952,1259,602,1548,0.0,1881,2164,0.0,2472,2803,3163,0.0
35,D,1464,1219,952,0.0,306,350,595,0.0,929,1212,0.0,1520,1851,2211,0.0
35,E,1770,1525,1259,306,0.0,657,289,0.0,623,906,0.0,1214,1545,1904,0.0
35,F,1113,868,602,350,657,0.0,946,0.0,1279,1563,0.0,1870,2201,2561,0.0
35,G,2059,1814,1548,595,289,946,0.0,0.0,334,617,0.0,924,1255,1615,0.0
35,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,I,2393,2148,1881,929,623,1279,334,0.0,0.0,283,0.0,591,922,1282,0.0
35,J,2676,2431,2164,1212,906,1563,617,0.0,283,0.0,0.0,308,639,999,0.0
35,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,L,2983,2739,2472,1520,1214,1870,924,0.0,591,308,0.0,0.0,331,691,0.0
35,M,3314,3070,2803,1851,1545,2201,1255,0.0,922,639,0.0,331,0.0,360,0.0
35,N,3674,3429,3163,2211,1904,2561,1615,0.0,1282,999,0.0,691,360,0.0,0.0
35,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,A,0.0,0.0,0.0,566,839,293,1115,1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,D,566,0.0,0.0,0.0,273,273,549,837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,E,839,0.0,0.0,273,0.0,546,276,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,F,293,0.0,0.0,273,546,0.0,822,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,G,1115,0.0,0.0,549,276,822,0.0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,H,1404,0.0,0.0,837,564,1110,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,A,0.0,308,583,2449,2742,2183,3040,3326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,B,308,0.0,275,2141,2434,1875,2732,3018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,C,583,275,0.0,1866,2159,1600,2457,2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,D,2449,2141,1866,0.0,293,266,591,877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,E,2742,2434,2159,293,0.0,559,298,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,F,2183,1875,1600,266,559,0.0,857,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,G,3040,2732,2457,591,298,857,0.0,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,H,3326,3018,2743,877,584,1143,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,A,0.0,0.0,0.0,588,912,297,1209,0.0,1516,1830,0.0,2139,2416,2739,0.0
38,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,D,588,0.0,0.0,0.0,324,291,621,0.0,927,1241,0.0,1551,1827,2151,0.0
38,E,912,0.0,0.0,324,0.0,615,297,0.0,604,918,0.0,1227,1504,1827,0.0
38,F,297,0.0,0.0,291,615,0.0,912,0.0,1218,1532,0.0,1842,2118,2442,0.0
38,G,1209,0.0,0.0,621,297,912,0.0,0.0,307,621,0.0,930,1207,1530,0.0
38,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,I,1516,0.0,0.0,927,604,1218,307,0.0,0.0,314,0.0,624,900,1224,0.0
38,J,1830,0.0,0.0,1241,918,1532,621,0.0,314,0.0,0.0,310,586,909,0.0
38,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,L,2139,0.0,0.0,1551,1227,1842,930,0.0,624,310,0.0,0.0,276,600,0.0
38,M,2416,0.0,0.0,1827,1504,2118,1207,0.0,900,586,0.0,276,0.0,323,0.0
38,N,2739,0.0,0.0,2151,1827,2442,1530,0.0,1224,909,0.0,600,323,0.0,0.0
38,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,A,0.0,0.0,0.0,575,829,271,1139,1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,D,575,0.0,0.0,0.0,254,304,564,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,E,829,0.0,0.0,254,0.0,557,310,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,F,271,0.0,0.0,304,557,0.0,868,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,G,1139,0.0,0.0,564,310,868,0.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,H,1419,0.0,0.0,844,590,1148,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,A,0.0,313,558,1485,1769,1177,2160,2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,B,313,0.0,245,1172,1456,864,1847,2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,C,558,245,0.0,927,1211,619,1602,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,D,1485,1172,927,0.0,284,308,674,994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,E,1769,1456,1211,284,0.0,592,391,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,F,1177,864,619,308,592,0.0,983,1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,G,2160,1847,1602,674,391,983,0.0,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,H,2480,2167,1922,994,711,1303,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,A,0.0,0.0,0.0,592,881,305,1201,0.0,1422,1707,2005,0.0,2309,2581,0.0
41,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,D,592,0.0,0.0,0.0,289,288,609,0.0,830,1115,1412,0.0,1717,1989,0.0
41,E,881,0.0,0.0,289,0.0,577,320,0.0,541,825,1123,0.0,1428,1700,0.0
41,F,305,0.0,0.0,288,577,0.0,896,0.0,1118,1402,1700,0.0,2004,2277,0.0
41,G,1201,0.0,0.0,609,320,896,0.0,0.0,222,506,804,0.0,1108,1380,0.0
41,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,I,1422,0.0,0.0,830,541,1118,222,0.0,0.0,284,582,0.0,887,1159,0.0
41,J,1707,0.0,0.0,1115,825,1402,506,0.0,284,0.0,298,0.0,602,874,0.0
41,K,2005,0.0,0.0,1412,1123,1700,804,0.0,582,298,0.0,0.0,305,577,0.0
41,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,M,2309,0.0,0.0,1717,1428,2004,1108,0.0,887,602,305,0.0,0.0,272,0.0
41,N,2581,0.0,0.0,1989,1700,2277,1380,0.0,1159,874,577,0.0,272,0.0,0.0
41,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,A,0.0,327,633,1524,1857,1239,2124,0.0,2461,2745,3054,0.0,3327,0.0,3620
42,B,327,0.0,306,1197,1530,912,1797,0.0,2134,2419,2727,0.0,3000,0.0,3293
42,C,633,306,0.0,891,1224,606,1491,0.0,1828,2113,2421,0.0,2694,0.0,2987
42,D,1524,1197,891,0.0,333,285,601,0.0,937,1222,1531,0.0,1803,0.0,2096
42,E,1857,1530,1224,333,0.0,618,267,0.0,604,889,1197,0.0,1470,0.0,1763
42,F,1239,912,606,285,618,0.0,885,0.0,1222,1507,1815,0.0,2088,0.0,2381
42,G,2124,1797,1491,601,267,885,0.0,0.0,336,621,930,0.0,1202,0.0,1496
42,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,I,2461,2134,1828,937,604,1222,336,0.0,0.0,285,594,0.0,866,0.0,1160
42,J,2745,2419,2113,1222,889,1507,621,0.0,285,0.0,309,0.0,581,0.0,875
42,K,3054,2727,2421,1531,1197,1815,930,0.0,594,309,0.0,0.0,272,0.0,566
42,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,M,3327,3000,2694,1803,1470,2088,1202,0.0,866,581,272,0.0,0.0,0.0,293
42,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,O,3620,3293,2987,2096,1763,2381,1496,0.0,1160,875,566,0.0,293,0.0,0.0
43,A,0.0,250,538,1423,1720,1118,2007,2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,B,250,0.0,288,1173,1470,868,1758,2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,C,538,288,0.0,885,1182,580,1469,1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,D,1423,1173,885,0.0,297,305,585,879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,E,1720,1470,1182,297,0.0,602,287,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,F,1118,868,580,305,602,0.0,889,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,G,2007,1758,1469,585,287,889,0.0,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,H,2302,2052,1764,879,582,1184,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,A,0.0,278,576,3318,3604,2994,3898,4234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,B,278,0.0,298,3041,3326,2716,3620,3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,C,576,298,0.0,2743,3028,2419,3322,3658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,D,3318,3041,2743,0.0,285,324,579,915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,E,3604,3326,3028,285,0.0,609,294,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,F,2994,2716,2419,324,609,0.0,904,1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,G,3898,3620,3322,579,294,904,0.0,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,H,4234,3956,3658,915,630,1239,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,A,0.0,0.0,0.0,607,812,295,1129,1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,D,607,0.0,0.0,0.0,205,313,521,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,E,812,0.0,0.0,205,0.0,517,317,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,F,295,0.0,0.0,313,517,0.0,834,1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,G,1129,0.0,0.0,521,317,834,0.0,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,H,1454,0.0,0.0,846,642,1159,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,A,0.0,321,626,1558,1885,1254,2207,2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,B,321,0.0,305,1237,1564,933,1886,2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,C,626,305,0.0,932,1259,629,1581,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,D,1558,1237,932,0.0,327,304,649,952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,E,1885,1564,1259,327,0.0,630,322,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,F,1254,933,629,304,630,0.0,953,1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,G,2207,1886,1581,649,322,953,0.0,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,H,2510,2189,1884,952,625,1255,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,A,0.0,0.0,0.0,612,881,325,1121,1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,D,612,0.0,0.0,0.0,268,288,508,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,E,881,0.0,0.0,268,0.0,556,240,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,F,325,0.0,0.0,288,556,0.0,796,1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,G,1121,0.0,0.0,508,240,796,0.0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,H,1406,0.0,0.0,793,525,1081,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
