case,event,startTime,completeTime
79,H,2019/01/11 22:32:42.260,2019/01/11 22:32:42.260
82,A,2019/01/11 22:32:53.102,2019/01/11 22:32:53.102
84,C,2019/01/11 22:33:02.174,2019/01/11 22:33:02.174
73,N,2019/01/11 22:34:24.779,2019/01/11 22:34:24.779
81,G,2019/01/11 22:34:33.232,2019/01/11 22:34:33.232
83,A,2019/01/11 22:39:50.075,2019/01/11 22:39:50.075
87,A,2019/01/11 22:40:00.000,2019/01/11 22:40:00.000
68,G,2019/01/11 22:42:14.670,2019/01/11 22:42:14.670
80,H,2019/01/11 22:43:19.642,2019/01/11 22:43:19.642
76,L,2019/01/11 22:43:49.912,2019/01/11 22:43:49.912
74,J,2019/01/11 22:50:11.438,2019/01/11 22:50:11.438
86,B,2019/01/11 22:51:15.090,2019/01/11 22:51:15.090
70,J,2019/01/11 22:51:21.806,2019/01/11 22:51:21.806
77,F,2019/01/11 22:54:22.044,2019/01/11 22:54:22.044
75,D,2019/01/11 22:57:38.001,2019/01/11 22:57:38.001
85,D,2019/01/11 22:58:13.641,2019/01/11 22:58:13.641
88,A,2019/01/11 23:00:00.000,2019/01/11 23:00:00.000
81,H,2019/01/11 23:03:45.472,2019/01/11 23:03:45.472
84,A,2019/01/11 23:05:46.736,2019/01/11 23:05:46.736
82,F,2019/01/11 23:07:16.178,2019/01/11 23:07:16.178
83,F,2019/01/11 23:09:18.253,2019/01/11 23:09:18.253
87,F,2019/01/11 23:09:21.612,2019/01/11 23:09:21.612
68,I,2019/01/11 23:12:38.829,2019/01/11 23:12:38.829
76,M,2019/01/11 23:13:24.116,2019/01/11 23:13:24.116
70,L,2019/01/11 23:15:54.662,2019/01/11 23:15:54.662
74,K,2019/01/11 23:17:15.064,2019/01/11 23:17:15.064
89,A,2019/01/11 23:20:00.000,2019/01/11 23:20:00.000
86,C,2019/01/11 23:21:19.968,2019/01/11 23:21:19.968
77,D,2019/01/11 23:26:18.972,2019/01/11 23:26:18.972
85,E,2019/01/11 23:28:00.632,2019/01/11 23:28:00.632
75,E,2019/01/11 23:30:29.360,2019/01/11 23:30:29.360
88,B,2019/01/11 23:34:19.286,2019/01/11 23:34:19.286
82,D,2019/01/11 23:36:27.537,2019/01/11 23:36:27.537
84,B,2019/01/11 23:36:58.754,2019/01/11 23:36:58.754
83,D,2019/01/11 23:38:52.529,2019/01/11 23:38:52.529
87,D,2019/01/11 23:39:18.384,2019/01/11 23:39:18.384
90,A,2019/01/11 23:40:00.000,2019/01/11 23:40:00.000
76,N,2019/01/11 23:41:56.826,2019/01/11 23:41:56.826
68,J,2019/01/11 23:42:47.310,2019/01/11 23:42:47.310
70,M,2019/01/11 23:44:50.774,2019/01/11 23:44:50.774
74,M,2019/01/11 23:49:05.375,2019/01/11 23:49:05.375
86,A,2019/01/11 23:51:10.861,2019/01/11 23:51:10.861
89,B,2019/01/11 23:53:13.633,2019/01/11 23:53:13.633
75,G,2019/01/11 23:57:16.064,2019/01/11 23:57:16.064
77,E,2019/01/11 23:57:38.735,2019/01/11 23:57:38.735
85,G,2019/01/11 23:59:03.544,2019/01/11 23:59:03.544
91,A,2019/01/12 00:00:00.000,2019/01/12 00:00:00.000
88,C,2019/01/12 00:03:51.550,2019/01/12 00:03:51.550
70,O,2019/01/12 00:05:27.687,2019/01/12 00:05:27.687
84,C,2019/01/12 00:05:54.733,2019/01/12 00:05:54.733
83,E,2019/01/12 00:06:58.257,2019/01/12 00:06:58.257
90,B,2019/01/12 00:07:34.231,2019/01/12 00:07:34.231
87,E,2019/01/12 00:08:16.752,2019/01/12 00:08:16.752
82,E,2019/01/12 00:09:03.579,2019/01/12 00:09:03.579
68,K,2019/01/12 00:15:29.247,2019/01/12 00:15:29.247
86,B,2019/01/12 00:18:19.425,2019/01/12 00:18:19.425
92,A,2019/01/12 00:20:00.000,2019/01/12 00:20:00.000
74,O,2019/01/12 00:20:55.041,2019/01/12 00:20:55.041
89,C,2019/01/12 00:23:05.389,2019/01/12 00:23:05.389
75,I,2019/01/12 00:23:12.514,2019/01/12 00:23:12.514
85,H,2019/01/12 00:25:41.584,2019/01/12 00:25:41.584
77,G,2019/01/12 00:27:31.677,2019/01/12 00:27:31.677
91,F,2019/01/12 00:28:51.763,2019/01/12 00:28:51.763
90,C,2019/01/12 00:35:02.931,2019/01/12 00:35:02.931
84,A,2019/01/12 00:35:44.652,2019/01/12 00:35:44.652
87,G,2019/01/12 00:37:23.379,2019/01/12 00:37:23.379
82,G,2019/01/12 00:37:45.808,2019/01/12 00:37:45.808
83,G,2019/01/12 00:39:13.145,2019/01/12 00:39:13.145
88,A,2019/01/12 00:39:21.382,2019/01/12 00:39:21.382
93,A,2019/01/12 00:40:00.000,2019/01/12 00:40:00.000
68,M,2019/01/12 00:45:08.163,2019/01/12 00:45:08.163
92,F,2019/01/12 00:46:10.655,2019/01/12 00:46:10.655
89,A,2019/01/12 00:50:09.416,2019/01/12 00:50:09.416
75,J,2019/01/12 00:51:45.069,2019/01/12 00:51:45.069
86,C,2019/01/12 00:52:56.697,2019/01/12 00:52:56.697
77,I,2019/01/12 00:53:15.755,2019/01/12 00:53:15.755
91,D,2019/01/12 00:56:17.442,2019/01/12 00:56:17.442
94,A,2019/01/12 01:00:00.000,2019/01/12 01:00:00.000
82,H,2019/01/12 01:04:40.934,2019/01/12 01:04:40.934
93,F,2019/01/12 01:05:15.167,2019/01/12 01:05:15.167
90,A,2019/01/12 01:06:42.596,2019/01/12 01:06:42.596
87,I,2019/01/12 01:07:42.988,2019/01/12 01:07:42.988
88,F,2019/01/12 01:09:05.289,2019/01/12 01:09:05.289
84,F,2019/01/12 01:10:27.732,2019/01/12 01:10:27.732
83,H,2019/01/12 01:13:38.720,2019/01/12 01:13:38.720
68,O,2019/01/12 01:15:51.061,2019/01/12 01:15:51.061
92,D,2019/01/12 01:15:57.233,2019/01/12 01:15:57.233
75,K,2019/01/12 01:19:37.892,2019/01/12 01:19:37.892
95,A,2019/01/12 01:20:00.000,2019/01/12 01:20:00.000
89,B,2019/01/12 01:20:12.381,2019/01/12 01:20:12.381
77,J,2019/01/12 01:21:25.350,2019/01/12 01:21:25.350
86,A,2019/01/12 01:21:39.769,2019/01/12 01:21:39.769
94,F,2019/01/12 01:30:11.382,2019/01/12 01:30:11.382
91,E,2019/01/12 01:33:40.538,2019/01/12 01:33:40.538
93,D,2019/01/12 01:34:26.430,2019/01/12 01:34:26.430
90,F,2019/01/12 01:36:21.321,2019/01/12 01:36:21.321
87,J,2019/01/12 01:39:36.948,2019/01/12 01:39:36.948
96,A,2019/01/12 01:40:00.000,2019/01/12 01:40:00.000
88,D,2019/01/12 01:40:56.082,2019/01/12 01:40:56.082
84,D,2019/01/12 01:41:52.933,2019/01/12 01:41:52.933
92,E,2019/01/12 01:44:33.455,2019/01/12 01:44:33.455
75,M,2019/01/12 01:47:38.394,2019/01/12 01:47:38.394
89,C,2019/01/12 01:50:44.022,2019/01/12 01:50:44.022
86,F,2019/01/12 01:51:34.215,2019/01/12 01:51:34.215
77,L,2019/01/12 01:53:49.136,2019/01/12 01:53:49.136
95,B,2019/01/12 01:54:38.555,2019/01/12 01:54:38.555
94,D,2019/01/12 01:59:06.790,2019/01/12 01:59:06.790
97,A,2019/01/12 02:00:00.000,2019/01/12 02:00:00.000
90,D,2019/01/12 02:02:11.002,2019/01/12 02:02:11.002
93,E,2019/01/12 02:06:05.879,2019/01/12 02:06:05.879
96,B,2019/01/12 02:06:57.685,2019/01/12 02:06:57.685
87,L,2019/01/12 02:09:33.325,2019/01/12 02:09:33.325
92,G,2019/01/12 02:09:35.594,2019/01/12 02:09:35.594
91,G,2019/01/12 02:09:38.852,2019/01/12 02:09:38.852
84,E,2019/01/12 02:10:55.247,2019/01/12 02:10:55.247
88,E,2019/01/12 02:17:05.758,2019/01/12 02:17:05.758
77,M,2019/01/12 02:18:24.738,2019/01/12 02:18:24.738
75,O,2019/01/12 02:19:14.368,2019/01/12 02:19:14.368
98,A,2019/01/12 02:20:00.000,2019/01/12 02:20:00.000
86,D,2019/01/12 02:20:43.704,2019/01/12 02:20:43.704
89,A,2019/01/12 02:20:44.747,2019/01/12 02:20:44.747
95,C,2019/01/12 02:26:16.250,2019/01/12 02:26:16.250
97,B,2019/01/12 02:26:31.215,2019/01/12 02:26:31.215
94,E,2019/01/12 02:30:10.150,2019/01/12 02:30:10.150
90,E,2019/01/12 02:31:16.244,2019/01/12 02:31:16.244
92,I,2019/01/12 02:36:11.780,2019/01/12 02:36:11.780
93,G,2019/01/12 02:37:08.241,2019/01/12 02:37:08.241
87,M,2019/01/12 02:37:59.392,2019/01/12 02:37:59.392
96,C,2019/01/12 02:39:25.515,2019/01/12 02:39:25.515
99,A,2019/01/12 02:40:00.000,2019/01/12 02:40:00.000
91,I,2019/01/12 02:40:07.370,2019/01/12 02:40:07.370
84,G,2019/01/12 02:44:19.093,2019/01/12 02:44:19.093
88,G,2019/01/12 02:44:28.239,2019/01/12 02:44:28.239
89,F,2019/01/12 02:47:54.934,2019/01/12 02:47:54.934
77,N,2019/01/12 02:49:44.640,2019/01/12 02:49:44.640
95,A,2019/01/12 02:50:25.172,2019/01/12 02:50:25.172
86,E,2019/01/12 02:52:56.336,2019/01/12 02:52:56.336
98,F,2019/01/12 02:53:33.280,2019/01/12 02:53:33.280
97,C,2019/01/12 02:54:50.873,2019/01/12 02:54:50.873
90,G,2019/01/12 03:00:45.165,2019/01/12 03:00:45.165
94,G,2019/01/12 03:00:48.397,2019/01/12 03:00:48.397
99,B,2019/01/12 03:05:24.721,2019/01/12 03:05:24.721
87,N,2019/01/12 03:05:33.186,2019/01/12 03:05:33.186
93,I,2019/01/12 03:07:01.355,2019/01/12 03:07:01.355
92,J,2019/01/12 03:11:04.048,2019/01/12 03:11:04.048
96,A,2019/01/12 03:11:21.283,2019/01/12 03:11:21.283
88,I,2019/01/12 03:12:11.552,2019/01/12 03:12:11.552
91,J,2019/01/12 03:12:49.197,2019/01/12 03:12:49.197
84,I,2019/01/12 03:14:18.802,2019/01/12 03:14:18.802
98,D,2019/01/12 03:17:26.806,2019/01/12 03:17:26.806
89,D,2019/01/12 03:18:03.643,2019/01/12 03:18:03.643
95,F,2019/01/12 03:18:13.348,2019/01/12 03:18:13.348
97,A,2019/01/12 03:22:09.855,2019/01/12 03:22:09.855
86,G,2019/01/12 03:24:28.178,2019/01/12 03:24:28.178
90,I,2019/01/12 03:28:01.405,2019/01/12 03:28:01.405
94,I,2019/01/12 03:30:18.289,2019/01/12 03:30:18.289
93,J,2019/01/12 03:32:57.428,2019/01/12 03:32:57.428
99,C,2019/01/12 03:34:29.506,2019/01/12 03:34:29.506
92,K,2019/01/12 03:38:40.967,2019/01/12 03:38:40.967
95,D,2019/01/12 03:41:48.842,2019/01/12 03:41:48.842
88,J,2019/01/12 03:42:15.213,2019/01/12 03:42:15.213
96,B,2019/01/12 03:42:15.402,2019/01/12 03:42:15.402
91,L,2019/01/12 03:44:52.406,2019/01/12 03:44:52.406
98,E,2019/01/12 03:46:30.208,2019/01/12 03:46:30.208
89,E,2019/01/12 03:47:09.235,2019/01/12 03:47:09.235
84,J,2019/01/12 03:48:29.507,2019/01/12 03:48:29.507
90,J,2019/01/12 03:52:18.870,2019/01/12 03:52:18.870
86,H,2019/01/12 03:52:36.072,2019/01/12 03:52:36.072
97,B,2019/01/12 03:54:59.940,2019/01/12 03:54:59.940
94,J,2019/01/12 04:01:50.400,2019/01/12 04:01:50.400
93,L,2019/01/12 04:01:51.410,2019/01/12 04:01:51.410
99,A,2019/01/12 04:07:33.588,2019/01/12 04:07:33.588
88,K,2019/01/12 04:09:50.306,2019/01/12 04:09:50.306
84,L,2019/01/12 04:10:35.205,2019/01/12 04:10:35.205
95,E,2019/01/12 04:12:22.488,2019/01/12 04:12:22.488
92,M,2019/01/12 04:12:28.706,2019/01/12 04:12:28.706
96,C,2019/01/12 04:15:25.978,2019/01/12 04:15:25.978
98,G,2019/01/12 04:16:23.330,2019/01/12 04:16:23.330
91,M,2019/01/12 04:16:31.807,2019/01/12 04:16:31.807
89,G,2019/01/12 04:17:56.629,2019/01/12 04:17:56.629
97,C,2019/01/12 04:22:20.861,2019/01/12 04:22:20.861
90,K,2019/01/12 04:25:39.284,2019/01/12 04:25:39.284
93,M,2019/01/12 04:31:14.269,2019/01/12 04:31:14.269
94,L,2019/01/12 04:31:31.073,2019/01/12 04:31:31.073
99,F,2019/01/12 04:37:44.413,2019/01/12 04:37:44.413
95,G,2019/01/12 04:38:45.571,2019/01/12 04:38:45.571
84,M,2019/01/12 04:39:47.874,2019/01/12 04:39:47.874
88,M,2019/01/12 04:40:46.380,2019/01/12 04:40:46.380
96,A,2019/01/12 04:42:55.378,2019/01/12 04:42:55.378
92,N,2019/01/12 04:45:54.922,2019/01/12 04:45:54.922
98,H,2019/01/12 04:46:43.099,2019/01/12 04:46:43.099
91,N,2019/01/12 04:48:40.839,2019/01/12 04:48:40.839
97,A,2019/01/12 04:50:19.051,2019/01/12 04:50:19.051
89,H,2019/01/12 04:50:23.904,2019/01/12 04:50:23.904
93,N,2019/01/12 04:59:21.691,2019/01/12 04:59:21.691
94,M,2019/01/12 04:59:25.216,2019/01/12 04:59:25.216
90,M,2019/01/12 05:02:23.446,2019/01/12 05:02:23.446
95,I,2019/01/12 05:04:16.365,2019/01/12 05:04:16.365
99,D,2019/01/12 05:06:35.956,2019/01/12 05:06:35.956
84,O,2019/01/12 05:08:57.564,2019/01/12 05:08:57.564
96,F,2019/01/12 05:11:33.619,2019/01/12 05:11:33.619
88,N,2019/01/12 05:12:12.354,2019/01/12 05:12:12.354
97,B,2019/01/12 05:19:36.862,2019/01/12 05:19:36.862
94,N,2019/01/12 05:28:56.552,2019/01/12 05:28:56.552
95,J,2019/01/12 05:29:07.056,2019/01/12 05:29:07.056
90,N,2019/01/12 05:35:15.088,2019/01/12 05:35:15.088
99,E,2019/01/12 05:41:14.144,2019/01/12 05:41:14.144
96,D,2019/01/12 05:44:57.285,2019/01/12 05:44:57.285
97,C,2019/01/12 05:51:21.203,2019/01/12 05:51:21.203
95,K,2019/01/12 06:01:33.377,2019/01/12 06:01:33.377
99,G,2019/01/12 06:16:13.860,2019/01/12 06:16:13.860
96,E,2019/01/12 06:17:26.307,2019/01/12 06:17:26.307
97,A,2019/01/12 06:19:42.268,2019/01/12 06:19:42.268
95,M,2019/01/12 06:30:27.926,2019/01/12 06:30:27.926
99,I,2019/01/12 06:43:41.546,2019/01/12 06:43:41.546
96,G,2019/01/12 06:45:56.871,2019/01/12 06:45:56.871
97,F,2019/01/12 06:50:13.292,2019/01/12 06:50:13.292
95,O,2019/01/12 06:59:35.396,2019/01/12 06:59:35.396
99,J,2019/01/12 07:13:13.032,2019/01/12 07:13:13.032
96,H,2019/01/12 07:16:26.278,2019/01/12 07:16:26.278
97,D,2019/01/12 07:19:19.204,2019/01/12 07:19:19.204
99,K,2019/01/12 07:46:14.059,2019/01/12 07:46:14.059
97,E,2019/01/12 07:47:25.298,2019/01/12 07:47:25.298
97,G,2019/01/12 08:15:20.985,2019/01/12 08:15:20.985
99,M,2019/01/12 08:16:21.949,2019/01/12 08:16:21.949
99,O,2019/01/12 08:43:11.880,2019/01/12 08:43:11.880
97,I,2019/01/12 08:44:34.423,2019/01/12 08:44:34.423
97,J,2019/01/12 09:13:03.127,2019/01/12 09:13:03.127
97,L,2019/01/12 09:40:38.089,2019/01/12 09:40:38.089
97,M,2019/01/12 10:13:10.718,2019/01/12 10:13:10.718
97,N,2019/01/12 10:43:12.101,2019/01/12 10:43:12.101
